M,seed,method,presolve,solver,status,rounded_optimal,rounded_optimal_within_eta,integer_error,objective_rounded,true_optimum,prep_seconds,solver_seconds,exported_rows,nnz,max_exported_violation,x
1000000,50,Base,False,highs,kOptimal,True,True,0.0,347.0,347,1.8709997675614432e-06,0.018943193000268366,13,108,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000,50,Base,False,gurobi,2,True,True,0.0,347.0,347,1.8709997675614432e-06,0.004119995000110066,13,108,0.0,"[-0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0]"
1000000,50,Base,True,highs,kOptimal,True,True,0.0,347.0,347,1.8709997675614432e-06,0.002500385000530514,13,108,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000,50,Base,True,gurobi,2,True,True,0.0,347.0,347,1.8709997675614432e-06,0.0016759370000727358,13,108,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 0.0, -0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 1.0, 0.0, 0.0, 1.0]"
1000000,50,GCD-floor,False,highs,kOptimal,True,True,0.0,347.0,347,9.240700001100777e-05,0.013944361000540084,13,108,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000,50,GCD-floor,False,gurobi,2,True,True,0.0,347.0,347,9.240700001100777e-05,0.003719705999174039,13,108,0.0,"[-0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0]"
1000000,50,GCD-floor,True,highs,kOptimal,True,True,0.0,347.0,347,9.240700001100777e-05,0.0018992960003743065,13,108,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000,50,GCD-floor,True,gurobi,2,True,True,0.0,347.0,347,9.240700001100777e-05,0.0012406519999785814,13,108,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 0.0, -0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 1.0, 0.0, 0.0, 1.0]"
1000000,50,Dyadic-GM,False,highs,kOptimal,False,False,0.0,396.0,347,0.09991997399993124,0.02131394200023351,13,108,2.384185791015625e-07,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, -0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, -0.0, 1.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 0.0, 0.0, 1.0, -0.0, 0.0, 1.0]"
1000000,50,Dyadic-GM,False,gurobi,2,False,False,0.0,426.0,347,0.09991997399993124,0.0015483269999094773,13,108,7.152557373046875e-07,"[0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000,50,Dyadic-GM,True,highs,kOptimal,False,False,0.0,395.0,347,0.09991997399993124,0.004410460999679344,13,108,2.384185791015625e-07,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
1000000,50,Dyadic-GM,True,gurobi,2,False,False,0.0,436.0,347,0.09991997399993124,0.0015579109995087492,13,108,8.344650268554688e-07,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
1000000,50,Pair-sum,False,highs,kOptimal,False,False,4.999985001585827e-07,396.0,347,0.10018345600019529,0.020566780000081053,19,144,2.384185791015625e-07,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, -0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.9999998333333889, 0.0, 1.0, 0.0, 1.0, 0.0, -0.0, 1.0, 0.9999995000015, -0.0, 1.0, 4.999985001585827e-07, 4.999985001585827e-07, 0.9999995000014998, -0.0, 0.0, 1.0000000000000004, 0.0, 0.0, 1.0]"
1000000,50,Pair-sum,False,gurobi,2,False,False,8.749989063345601e-07,396.0,347,0.10018345600019529,0.0032674109997969936,19,144,4.643148743228376e-17,"[0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 8.749989063345601e-07, 8.749989062195596e-07, -0.0, 0.9999991250010938, -0.0, 1.0, 1.0000004999994998, 1.0, -0.0, 1.0, -4.999994998287435e-07, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0000001250001562, 1.0, -0.0, 0.999999500002, 0.0, -0.0, 1.0, 0.0, -0.0, 1.0, 0.0, -0.0, 1.0]"
1000000,50,Pair-sum,True,highs,kOptimal,False,False,2.4999981240725333e-07,396.0,347,0.10018345600019529,0.004027869999845279,19,144,2.384185791015625e-07,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0000002499998124, 0.9999998333332498, 0.0, 1.0, 0.0, 0.0, 1.0, -0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000,50,Pair-sum,True,gurobi,2,False,False,0.0,396.0,347,0.10018345600019529,0.002088614999593119,19,144,2.384185791015625e-07,"[-0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, -0.0, 0.0, 1.0]"
1000000,50,All-elimination,False,highs,kOptimal,False,False,1.2500000014266414e-07,396.0,347,0.09849425300035364,0.010305894000339322,55,324,2.384185791015625e-07,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, -0.0, -0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.9999998750000001, -0.0, 1.0, 0.0, 1.2500000014266414e-07, 1.0, -0.0, -0.0, 1.0, -0.0, 0.0, 1.0]"
1000000,50,All-elimination,False,gurobi,2,False,False,0.0,396.0,347,0.09849425300035364,0.0022720719998687855,55,324,2.384185791015625e-07,"[-0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, -0.0, 1.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0]"
1000000,50,All-elimination,True,highs,kOptimal,False,False,4.999991666680555e-07,396.0,347,0.09849425300035364,0.005013112000597175,55,324,2.384185791015625e-07,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, -0.0, 1.0, 0.0, -0.0, 1.0, 1.0, 4.999991666680555e-07, 1.0, 0.0, 0.0, 1.0, -0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000,50,All-elimination,True,gurobi,2,False,False,0.0,396.0,347,0.09849425300035364,0.0012994419994356576,55,324,2.384185791015625e-07,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, -0.0, 1.0, 0.0, 0.0, 1.0, 1.0, -0.0, 1.0, -0.0, 0.0, 1.0, 0.0, -0.0, 1.0, 0.0, 0.0, 1.0]"
1000000,50,Selected-guards,False,highs,ABSTAIN,False,False,,,347,0.016273055999590724,0.0,,,,null
1000000,50,Selected-guards,False,gurobi,ABSTAIN,False,False,,,347,0.016273055999590724,0.0,,,,null
1000000,50,Selected-guards,True,highs,ABSTAIN,False,False,,,347,0.016273055999590724,0.0,,,,null
1000000,50,Selected-guards,True,gurobi,ABSTAIN,False,False,,,347,0.016273055999590724,0.0,,,,null
1000000,50,Unsafe-clauses,False,highs,kOptimal,True,True,0.0,347.0,347,0.12196318000042083,0.005513814000551065,19,120,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000,50,Unsafe-clauses,False,gurobi,2,True,True,0.0,347.0,347,0.12196318000042083,0.0016149960001712316,19,120,0.0,"[0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 0.0, -0.0, -0.0, 1.0, 0.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 1.0, -0.0, -0.0, 1.0]"
1000000,50,Unsafe-clauses,True,highs,kOptimal,True,True,0.0,347.0,347,0.12196318000042083,0.004499476000091818,19,120,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000,50,Unsafe-clauses,True,gurobi,2,True,True,0.0,347.0,347,0.12196318000042083,0.0009009320001496235,19,120,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, -0.0, 0.0, 1.0, 1.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 1.0, 0.0, 0.0, 1.0]"
1000000,50,All-clauses,False,highs,kOptimal,True,True,0.0,347.0,347,0.12300621699978365,0.003599450000365323,60,205,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000,50,All-clauses,False,gurobi,2,True,True,0.0,347.0,347,0.12300621699978365,0.0006105040001784801,60,205,0.0,"[0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 0.0, 1.0, 1.0, 0.0, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 1.0, 0.0, -0.0, 1.0]"
1000000,50,All-clauses,True,highs,kOptimal,True,True,0.0,347.0,347,0.12300621699978365,0.004769502000272041,60,205,0.0,"[-0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.0, 0.0, 1.0, 0.0, -0.0, 1.0, 1.0, 0.0, -0.0, 0.0, 1.0, -0.0, 1.0, 1.0, -0.0, 0.0, 1.0, 1.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000,50,All-clauses,True,gurobi,2,True,True,0.0,347.0,347,0.12300621699978365,0.0011740329991880571,60,205,0.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.0, 1.0, 1.0, 0.0, -0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000,51,Base,False,highs,kOptimal,True,True,0.0,298.0,298,1.601999429112766e-06,0.018118838000191317,13,108,0.0,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000,51,Base,False,gurobi,2,True,True,0.0,298.0,298,1.601999429112766e-06,0.009812620999582577,13,108,0.0,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000,51,Base,True,highs,kOptimal,True,True,0.0,298.0,298,1.601999429112766e-06,0.0020390619993122527,13,108,0.0,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000,51,Base,True,gurobi,2,True,True,0.0,298.0,298,1.601999429112766e-06,0.0013413869992291438,13,108,0.0,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000,51,GCD-floor,False,highs,kOptimal,True,True,0.0,298.0,298,8.08849999884842e-05,0.018332046999603335,13,108,0.0,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000,51,GCD-floor,False,gurobi,2,True,True,0.0,298.0,298,8.08849999884842e-05,0.003052260999538703,13,108,0.0,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000,51,GCD-floor,True,highs,kOptimal,True,True,0.0,298.0,298,8.08849999884842e-05,0.0021031819997006096,13,108,0.0,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000,51,GCD-floor,True,gurobi,2,True,True,0.0,298.0,298,8.08849999884842e-05,0.0008683930000188411,13,108,0.0,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000,51,Dyadic-GM,False,highs,kOptimal,False,False,9.99998000004e-07,363.0,298,0.09908932100006496,0.013009025999963342,13,108,2.384185791015625e-07,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 9.99998000004e-07, 0.9999997777782222, 0.0, 0.0, 0.0, 0.0, 0.9999997777782222, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000,51,Dyadic-GM,False,gurobi,2,False,False,7.4999925000075e-07,363.0,298,0.09908932100006496,0.004994289999558532,13,108,2.384185791015625e-07,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, -0.0, 0.0, -0.0, 1.0, 1.0, 0.0, 0.0, -0.0, -0.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, 0.0, -0.0, 1.0, 7.4999925000075e-07, 1.0, 1.0, 1.0, 1.0, 0.0, -0.0, 0.0, 0.0]"
1000000,51,Dyadic-GM,True,highs,kOptimal,True,True,0.0,298.0,298,0.09908932100006496,0.00419475600028818,13,108,0.0,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000,51,Dyadic-GM,True,gurobi,2,False,False,0.0,363.0,298,0.09908932100006496,0.0020599570007107104,13,108,7.152557373046875e-07,"[-0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, -0.0, 0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000,51,Pair-sum,False,highs,kOptimal,False,False,0.0,363.0,298,0.10029736100023001,0.007715884000390361,19,144,2.384185791015625e-07,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000,51,Pair-sum,False,gurobi,2,False,False,0.0,363.0,298,0.10029736100023001,0.00297161300022708,19,144,2.384185791015625e-07,"[0.0, 0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, 0.0, -0.0, 0.0, -0.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 1.0, -0.0, 0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0]"
1000000,51,Pair-sum,True,highs,kOptimal,True,True,9.99998000004e-07,298.0,298,0.10029736100023001,0.0043315419998180005,19,144,1.0430813485903682e-13,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 7.49998500003e-07, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 9.99998000004e-07, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 6.250000390625025e-08, -6.250000390625023e-08, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000,51,Pair-sum,True,gurobi,2,False,False,0.0,363.0,298,0.10029736100023001,0.0018554700000095181,19,144,2.384185791015625e-07,"[-0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, 0.0, -0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000,51,All-elimination,False,highs,kOptimal,False,False,0.0,363.0,298,0.09933810799975618,0.013765794000391907,54,318,2.384185791015625e-07,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000,51,All-elimination,False,gurobi,2,False,False,0.0,363.0,298,0.09933810799975618,0.00233094000031997,54,318,2.384185791015625e-07,"[-0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0]"
1000000,51,All-elimination,True,highs,kOptimal,True,True,0.0,298.0,298,0.09933810799975618,0.005599609999990207,54,318,0.0,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.0, -0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000,51,All-elimination,True,gurobi,2,False,False,0.0,363.0,298,0.09933810799975618,0.0017598280001038802,54,318,2.384185791015625e-07,"[-0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 1.0, 0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000,51,Selected-guards,False,highs,ABSTAIN,False,False,,,298,0.018676630000300065,0.0,,,,null
1000000,51,Selected-guards,False,gurobi,ABSTAIN,False,False,,,298,0.018676630000300065,0.0,,,,null
1000000,51,Selected-guards,True,highs,ABSTAIN,False,False,,,298,0.018676630000300065,0.0,,,,null
1000000,51,Selected-guards,True,gurobi,ABSTAIN,False,False,,,298,0.018676630000300065,0.0,,,,null
1000000,51,Unsafe-clauses,False,highs,kOptimal,True,True,0.0,298.0,298,0.12185010700068233,0.005498805000570428,20,119,0.0,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000,51,Unsafe-clauses,False,gurobi,2,True,True,0.0,298.0,298,0.12185010700068233,0.0015225939996525995,20,119,0.0,"[1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0]"
1000000,51,Unsafe-clauses,True,highs,kOptimal,False,False,9.99998000004e-07,273.0,298,0.12185010700068233,0.0040726110000832705,20,119,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 9.99998000004e-07, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.0, 0.0, 1.0, 7.4999925000075e-07, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
1000000,51,Unsafe-clauses,True,gurobi,2,True,True,0.0,298.0,298,0.12185010700068233,0.000927860000047076,20,119,0.0,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 1.0, 0.0, 0.0, -0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1000000,51,All-clauses,False,highs,kOptimal,True,True,0.0,298.0,298,0.12927177299934556,0.003800800999670173,64,211,0.0,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
