run_id,stage,family,instance,policy,solver,gap,seed,record,outcome,infrastructure_failure,status
repl-seed7-instance001-Flat-L2-g0.01,replication,SG-Ter-Mer,instance001,Flat-L2,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance001-Flat-GM-g0.01,replication,SG-Ter-Mer,instance001,Flat-GM,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance001-Role-Hybrid-g0.01,replication,SG-Ter-Mer,instance001,Role-Hybrid,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance001-Base-g0.01,replication,SG-Ter-Mer,instance001,Base,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance001-Flat-GM-g0.001,replication,SG-Ter-Mer,instance001,Flat-GM,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance001-Role-Hybrid-g0.001,replication,SG-Ter-Mer,instance001,Role-Hybrid,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance001-Flat-L2-g0.001,replication,SG-Ter-Mer,instance001,Flat-L2,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance001-Base-g0.001,replication,SG-Ter-Mer,instance001,Base,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance005-Flat-GM-g0.01,replication,SG-Ter-Mer,instance005,Flat-GM,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance005-Base-g0.01,replication,SG-Ter-Mer,instance005,Base,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance005-Role-Hybrid-g0.01,replication,SG-Ter-Mer,instance005,Role-Hybrid,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance005-Flat-L2-g0.01,replication,SG-Ter-Mer,instance005,Flat-L2,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance005-Role-Hybrid-g0.001,replication,SG-Ter-Mer,instance005,Role-Hybrid,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance005-Flat-GM-g0.001,replication,SG-Ter-Mer,instance005,Flat-GM,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance005-Flat-L2-g0.001,replication,SG-Ter-Mer,instance005,Flat-L2,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance005-Base-g0.001,replication,SG-Ter-Mer,instance005,Base,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance014-Role-Hybrid-g0.01,replication,SG-Ter-Mer,instance014,Role-Hybrid,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance014-Flat-L2-g0.01,replication,SG-Ter-Mer,instance014,Flat-L2,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance014-Flat-GM-g0.01,replication,SG-Ter-Mer,instance014,Flat-GM,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance014-Base-g0.01,replication,SG-Ter-Mer,instance014,Base,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance014-Base-g0.001,replication,SG-Ter-Mer,instance014,Base,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance014-Flat-L2-g0.001,replication,SG-Ter-Mer,instance014,Flat-L2,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance014-Flat-GM-g0.001,replication,SG-Ter-Mer,instance014,Flat-GM,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance014-Role-Hybrid-g0.001,replication,SG-Ter-Mer,instance014,Role-Hybrid,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance022-Role-Hybrid-g0.01,replication,SG-Ter-Mer,instance022,Role-Hybrid,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance022-Flat-GM-g0.01,replication,SG-Ter-Mer,instance022,Flat-GM,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance022-Base-g0.01,replication,SG-Ter-Mer,instance022,Base,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance022-Flat-L2-g0.01,replication,SG-Ter-Mer,instance022,Flat-L2,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance022-Base-g0.001,replication,SG-Ter-Mer,instance022,Base,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance022-Flat-L2-g0.001,replication,SG-Ter-Mer,instance022,Flat-L2,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance022-Role-Hybrid-g0.001,replication,SG-Ter-Mer,instance022,Role-Hybrid,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance022-Flat-GM-g0.001,replication,SG-Ter-Mer,instance022,Flat-GM,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance027-Base-g0.01,replication,SG-Ter-Mer,instance027,Base,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance027-Role-Hybrid-g0.01,replication,SG-Ter-Mer,instance027,Role-Hybrid,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance027-Flat-L2-g0.01,replication,SG-Ter-Mer,instance027,Flat-L2,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance027-Flat-GM-g0.01,replication,SG-Ter-Mer,instance027,Flat-GM,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance027-Flat-L2-g0.001,replication,SG-Ter-Mer,instance027,Flat-L2,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance027-Role-Hybrid-g0.001,replication,SG-Ter-Mer,instance027,Role-Hybrid,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance027-Flat-GM-g0.001,replication,SG-Ter-Mer,instance027,Flat-GM,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance027-Base-g0.001,replication,SG-Ter-Mer,instance027,Base,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance031-Base-g0.01,replication,SG-Ter-Mer,instance031,Base,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance031-Flat-L2-g0.01,replication,SG-Ter-Mer,instance031,Flat-L2,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance031-Flat-GM-g0.01,replication,SG-Ter-Mer,instance031,Flat-GM,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance031-Role-Hybrid-g0.01,replication,SG-Ter-Mer,instance031,Role-Hybrid,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance031-Flat-GM-g0.001,replication,SG-Ter-Mer,instance031,Flat-GM,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance031-Base-g0.001,replication,SG-Ter-Mer,instance031,Base,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance031-Flat-L2-g0.001,replication,SG-Ter-Mer,instance031,Flat-L2,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance031-Role-Hybrid-g0.001,replication,SG-Ter-Mer,instance031,Role-Hybrid,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance042-Flat-GM-g0.01,replication,SG-Ter-Mer,instance042,Flat-GM,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance042-Base-g0.01,replication,SG-Ter-Mer,instance042,Base,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance042-Role-Hybrid-g0.01,replication,SG-Ter-Mer,instance042,Role-Hybrid,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance042-Flat-L2-g0.01,replication,SG-Ter-Mer,instance042,Flat-L2,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance042-Flat-L2-g0.001,replication,SG-Ter-Mer,instance042,Flat-L2,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance042-Flat-GM-g0.001,replication,SG-Ter-Mer,instance042,Flat-GM,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance042-Base-g0.001,replication,SG-Ter-Mer,instance042,Base,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance042-Role-Hybrid-g0.001,replication,SG-Ter-Mer,instance042,Role-Hybrid,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance046-Flat-L2-g0.01,replication,SG-Ter-Mer,instance046,Flat-L2,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance046-Role-Hybrid-g0.01,replication,SG-Ter-Mer,instance046,Role-Hybrid,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance046-Flat-GM-g0.01,replication,SG-Ter-Mer,instance046,Flat-GM,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance046-Base-g0.01,replication,SG-Ter-Mer,instance046,Base,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance046-Flat-L2-g0.001,replication,SG-Ter-Mer,instance046,Flat-L2,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance046-Flat-GM-g0.001,replication,SG-Ter-Mer,instance046,Flat-GM,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance046-Base-g0.001,replication,SG-Ter-Mer,instance046,Base,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance046-Role-Hybrid-g0.001,replication,SG-Ter-Mer,instance046,Role-Hybrid,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance051-Flat-L2-g0.01,replication,SG-Ter-Mer,instance051,Flat-L2,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance051-Flat-GM-g0.01,replication,SG-Ter-Mer,instance051,Flat-GM,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance051-Role-Hybrid-g0.01,replication,SG-Ter-Mer,instance051,Role-Hybrid,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance051-Base-g0.01,replication,SG-Ter-Mer,instance051,Base,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance051-Base-g0.001,replication,SG-Ter-Mer,instance051,Base,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance051-Flat-L2-g0.001,replication,SG-Ter-Mer,instance051,Flat-L2,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance051-Role-Hybrid-g0.001,replication,SG-Ter-Mer,instance051,Role-Hybrid,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance051-Flat-GM-g0.001,replication,SG-Ter-Mer,instance051,Flat-GM,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance058-Base-g0.01,replication,SG-Ter-Mer,instance058,Base,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance058-Flat-L2-g0.01,replication,SG-Ter-Mer,instance058,Flat-L2,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance058-Flat-GM-g0.01,replication,SG-Ter-Mer,instance058,Flat-GM,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance058-Role-Hybrid-g0.01,replication,SG-Ter-Mer,instance058,Role-Hybrid,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance058-Flat-GM-g0.001,replication,SG-Ter-Mer,instance058,Flat-GM,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance058-Flat-L2-g0.001,replication,SG-Ter-Mer,instance058,Flat-L2,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance058-Role-Hybrid-g0.001,replication,SG-Ter-Mer,instance058,Role-Hybrid,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance058-Base-g0.001,replication,SG-Ter-Mer,instance058,Base,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance068-Role-Hybrid-g0.01,replication,SG-Ter-Mer,instance068,Role-Hybrid,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance068-Flat-GM-g0.01,replication,SG-Ter-Mer,instance068,Flat-GM,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance068-Flat-L2-g0.01,replication,SG-Ter-Mer,instance068,Flat-L2,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance068-Base-g0.01,replication,SG-Ter-Mer,instance068,Base,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance068-Flat-GM-g0.001,replication,SG-Ter-Mer,instance068,Flat-GM,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance068-Role-Hybrid-g0.001,replication,SG-Ter-Mer,instance068,Role-Hybrid,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance068-Base-g0.001,replication,SG-Ter-Mer,instance068,Base,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance068-Flat-L2-g0.001,replication,SG-Ter-Mer,instance068,Flat-L2,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance072-Flat-GM-g0.01,replication,SG-Ter-Mer,instance072,Flat-GM,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance072-Role-Hybrid-g0.01,replication,SG-Ter-Mer,instance072,Role-Hybrid,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance072-Base-g0.01,replication,SG-Ter-Mer,instance072,Base,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance072-Flat-L2-g0.01,replication,SG-Ter-Mer,instance072,Flat-L2,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance072-Flat-GM-g0.001,replication,SG-Ter-Mer,instance072,Flat-GM,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance072-Role-Hybrid-g0.001,replication,SG-Ter-Mer,instance072,Role-Hybrid,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance072-Flat-L2-g0.001,replication,SG-Ter-Mer,instance072,Flat-L2,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance072-Base-g0.001,replication,SG-Ter-Mer,instance072,Base,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance077-Flat-GM-g0.01,replication,SG-Ter-Mer,instance077,Flat-GM,gurobi,0.01,7,True,TIME_LIMIT,False,present: solver outcome
repl-seed7-instance077-Base-g0.01,replication,SG-Ter-Mer,instance077,Base,gurobi,0.01,7,True,TIME_LIMIT,False,present: solver outcome
repl-seed7-instance077-Flat-L2-g0.01,replication,SG-Ter-Mer,instance077,Flat-L2,gurobi,0.01,7,True,TIME_LIMIT,False,present: solver outcome
repl-seed7-instance077-Role-Hybrid-g0.01,replication,SG-Ter-Mer,instance077,Role-Hybrid,gurobi,0.01,7,True,TIME_LIMIT,False,present: solver outcome
repl-seed7-instance077-Role-Hybrid-g0.001,replication,SG-Ter-Mer,instance077,Role-Hybrid,gurobi,0.001,7,True,TIME_LIMIT,False,present: solver outcome
repl-seed7-instance077-Base-g0.001,replication,SG-Ter-Mer,instance077,Base,gurobi,0.001,7,True,TIME_LIMIT,False,present: solver outcome
repl-seed7-instance077-Flat-L2-g0.001,replication,SG-Ter-Mer,instance077,Flat-L2,gurobi,0.001,7,True,TIME_LIMIT,False,present: solver outcome
repl-seed7-instance077-Flat-GM-g0.001,replication,SG-Ter-Mer,instance077,Flat-GM,gurobi,0.001,7,True,TIME_LIMIT,False,present: solver outcome
repl-seed7-instance081-Flat-L2-g0.01,replication,SG-Ter-Mer,instance081,Flat-L2,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance081-Role-Hybrid-g0.01,replication,SG-Ter-Mer,instance081,Role-Hybrid,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance081-Base-g0.01,replication,SG-Ter-Mer,instance081,Base,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance081-Flat-GM-g0.01,replication,SG-Ter-Mer,instance081,Flat-GM,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance081-Role-Hybrid-g0.001,replication,SG-Ter-Mer,instance081,Role-Hybrid,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance081-Flat-L2-g0.001,replication,SG-Ter-Mer,instance081,Flat-L2,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance081-Base-g0.001,replication,SG-Ter-Mer,instance081,Base,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance081-Flat-GM-g0.001,replication,SG-Ter-Mer,instance081,Flat-GM,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance092-Flat-GM-g0.01,replication,SG-Ter-Mer,instance092,Flat-GM,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance092-Flat-L2-g0.01,replication,SG-Ter-Mer,instance092,Flat-L2,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance092-Base-g0.01,replication,SG-Ter-Mer,instance092,Base,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance092-Role-Hybrid-g0.01,replication,SG-Ter-Mer,instance092,Role-Hybrid,gurobi,0.01,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance092-Flat-L2-g0.001,replication,SG-Ter-Mer,instance092,Flat-L2,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance092-Flat-GM-g0.001,replication,SG-Ter-Mer,instance092,Flat-GM,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance092-Role-Hybrid-g0.001,replication,SG-Ter-Mer,instance092,Role-Hybrid,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
repl-seed7-instance092-Base-g0.001,replication,SG-Ter-Mer,instance092,Base,gurobi,0.001,7,True,COMPLETED,False,present: solver outcome
