run_id,stage,shard,order,family,instance,instance_path,instance_sha256,policy,solver,gap,seed,cap_s,threads
multiseed-cplex-simple-v1_simple_000479-Flat-L2-g0.01-s3,multiseed,11,443,Simple,v1_simple_000479,data/benchmark-v1/simple/v1_simple_000479.txt,8d8e9861c53efd79f6754ab52e077366dcb3ac1c5d127e65e325b6b2c1163e78,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000343-Base-g0.01-s3,multiseed,11,444,Simple,v1_simple_000343,data/benchmark-v1/simple/v1_simple_000343.txt,3eef11f0cacd5bbe32a7bf0b7a007af3e0223977396eebd035c823f6d6607ff3,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000343-Role-Hybrid-g0.01-s3,multiseed,11,445,Simple,v1_simple_000343,data/benchmark-v1/simple/v1_simple_000343.txt,3eef11f0cacd5bbe32a7bf0b7a007af3e0223977396eebd035c823f6d6607ff3,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000343-Flat-L2-g0.01-s3,multiseed,11,446,Simple,v1_simple_000343,data/benchmark-v1/simple/v1_simple_000343.txt,3eef11f0cacd5bbe32a7bf0b7a007af3e0223977396eebd035c823f6d6607ff3,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000343-Flat-GM-g0.01-s3,multiseed,11,447,Simple,v1_simple_000343,data/benchmark-v1/simple/v1_simple_000343.txt,3eef11f0cacd5bbe32a7bf0b7a007af3e0223977396eebd035c823f6d6607ff3,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000450-Base-g0.01-s3,multiseed,11,448,Simple,v1_simple_000450,data/benchmark-v1/simple/v1_simple_000450.txt,61cfa740e353b2edd59420f963737cd92e816c3041f22b1a6e6c6244bf7d917f,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000450-Flat-L2-g0.01-s3,multiseed,11,449,Simple,v1_simple_000450,data/benchmark-v1/simple/v1_simple_000450.txt,61cfa740e353b2edd59420f963737cd92e816c3041f22b1a6e6c6244bf7d917f,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000450-Flat-GM-g0.01-s3,multiseed,11,450,Simple,v1_simple_000450,data/benchmark-v1/simple/v1_simple_000450.txt,61cfa740e353b2edd59420f963737cd92e816c3041f22b1a6e6c6244bf7d917f,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000450-Role-Hybrid-g0.01-s3,multiseed,11,451,Simple,v1_simple_000450,data/benchmark-v1/simple/v1_simple_000450.txt,61cfa740e353b2edd59420f963737cd92e816c3041f22b1a6e6c6244bf7d917f,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000348-Role-Hybrid-g0.01-s3,multiseed,11,452,Simple,v1_simple_000348,data/benchmark-v1/simple/v1_simple_000348.txt,fa59ba893f65524427c4bab4399027cd9f1d459647c209defc981a2e97bf0a8d,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000348-Flat-GM-g0.01-s3,multiseed,11,453,Simple,v1_simple_000348,data/benchmark-v1/simple/v1_simple_000348.txt,fa59ba893f65524427c4bab4399027cd9f1d459647c209defc981a2e97bf0a8d,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000348-Flat-L2-g0.01-s3,multiseed,11,454,Simple,v1_simple_000348,data/benchmark-v1/simple/v1_simple_000348.txt,fa59ba893f65524427c4bab4399027cd9f1d459647c209defc981a2e97bf0a8d,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000348-Base-g0.01-s3,multiseed,11,455,Simple,v1_simple_000348,data/benchmark-v1/simple/v1_simple_000348.txt,fa59ba893f65524427c4bab4399027cd9f1d459647c209defc981a2e97bf0a8d,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000229-Flat-GM-g0.01-s3,multiseed,11,456,Simple,v1_simple_000229,data/benchmark-v1/simple/v1_simple_000229.txt,86647bcac29ad2fb208f500033c732af536a455d402ab80e1fe42c882269177c,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000229-Base-g0.01-s3,multiseed,11,457,Simple,v1_simple_000229,data/benchmark-v1/simple/v1_simple_000229.txt,86647bcac29ad2fb208f500033c732af536a455d402ab80e1fe42c882269177c,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000229-Flat-L2-g0.01-s3,multiseed,11,458,Simple,v1_simple_000229,data/benchmark-v1/simple/v1_simple_000229.txt,86647bcac29ad2fb208f500033c732af536a455d402ab80e1fe42c882269177c,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000229-Role-Hybrid-g0.01-s3,multiseed,11,459,Simple,v1_simple_000229,data/benchmark-v1/simple/v1_simple_000229.txt,86647bcac29ad2fb208f500033c732af536a455d402ab80e1fe42c882269177c,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000032-Flat-L2-g0.01-s3,multiseed,11,460,Simple,v1_simple_000032,data/benchmark-v1/simple/v1_simple_000032.txt,c47de9f543afa7cbdd922483076e5a9bd6a1d711418cfab03abe5a294ee1ace1,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000032-Role-Hybrid-g0.01-s3,multiseed,11,461,Simple,v1_simple_000032,data/benchmark-v1/simple/v1_simple_000032.txt,c47de9f543afa7cbdd922483076e5a9bd6a1d711418cfab03abe5a294ee1ace1,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000032-Flat-GM-g0.01-s3,multiseed,11,462,Simple,v1_simple_000032,data/benchmark-v1/simple/v1_simple_000032.txt,c47de9f543afa7cbdd922483076e5a9bd6a1d711418cfab03abe5a294ee1ace1,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000032-Base-g0.01-s3,multiseed,11,463,Simple,v1_simple_000032,data/benchmark-v1/simple/v1_simple_000032.txt,c47de9f543afa7cbdd922483076e5a9bd6a1d711418cfab03abe5a294ee1ace1,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000295-Flat-L2-g0.01-s3,multiseed,11,464,Simple,v1_simple_000295,data/benchmark-v1/simple/v1_simple_000295.txt,0c3afdcb8fcc6e3a84180036fd12dc5af300dd488bdda4e3a0dc74cd986c7f68,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000295-Role-Hybrid-g0.01-s3,multiseed,11,465,Simple,v1_simple_000295,data/benchmark-v1/simple/v1_simple_000295.txt,0c3afdcb8fcc6e3a84180036fd12dc5af300dd488bdda4e3a0dc74cd986c7f68,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000295-Flat-GM-g0.01-s3,multiseed,11,466,Simple,v1_simple_000295,data/benchmark-v1/simple/v1_simple_000295.txt,0c3afdcb8fcc6e3a84180036fd12dc5af300dd488bdda4e3a0dc74cd986c7f68,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000295-Base-g0.01-s3,multiseed,11,467,Simple,v1_simple_000295,data/benchmark-v1/simple/v1_simple_000295.txt,0c3afdcb8fcc6e3a84180036fd12dc5af300dd488bdda4e3a0dc74cd986c7f68,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000311-Role-Hybrid-g0.01-s3,multiseed,11,468,Simple,v1_simple_000311,data/benchmark-v1/simple/v1_simple_000311.txt,7b2fa8d6a1b7a072d390a945746fea7776ac634c909025105ff9e5d4c29ac7ab,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000311-Base-g0.01-s3,multiseed,11,469,Simple,v1_simple_000311,data/benchmark-v1/simple/v1_simple_000311.txt,7b2fa8d6a1b7a072d390a945746fea7776ac634c909025105ff9e5d4c29ac7ab,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000311-Flat-L2-g0.01-s3,multiseed,11,470,Simple,v1_simple_000311,data/benchmark-v1/simple/v1_simple_000311.txt,7b2fa8d6a1b7a072d390a945746fea7776ac634c909025105ff9e5d4c29ac7ab,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000311-Flat-GM-g0.01-s3,multiseed,11,471,Simple,v1_simple_000311,data/benchmark-v1/simple/v1_simple_000311.txt,7b2fa8d6a1b7a072d390a945746fea7776ac634c909025105ff9e5d4c29ac7ab,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000076-Base-g0.01-s3,multiseed,11,472,Simple,v1_simple_000076,data/benchmark-v1/simple/v1_simple_000076.txt,e8d3f6ac35626973a596e0b1371520d202a0df0832344edf2ac6b175e3c82c36,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000076-Role-Hybrid-g0.01-s3,multiseed,11,473,Simple,v1_simple_000076,data/benchmark-v1/simple/v1_simple_000076.txt,e8d3f6ac35626973a596e0b1371520d202a0df0832344edf2ac6b175e3c82c36,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000076-Flat-GM-g0.01-s3,multiseed,11,474,Simple,v1_simple_000076,data/benchmark-v1/simple/v1_simple_000076.txt,e8d3f6ac35626973a596e0b1371520d202a0df0832344edf2ac6b175e3c82c36,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000076-Flat-L2-g0.01-s3,multiseed,11,475,Simple,v1_simple_000076,data/benchmark-v1/simple/v1_simple_000076.txt,e8d3f6ac35626973a596e0b1371520d202a0df0832344edf2ac6b175e3c82c36,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000230-Flat-L2-g0.01-s3,multiseed,11,476,Simple,v1_simple_000230,data/benchmark-v1/simple/v1_simple_000230.txt,414532506e77cab37c85c3f5163f28fa993b5df5ae6332be69d7bcf3916a1689,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000230-Role-Hybrid-g0.01-s3,multiseed,11,477,Simple,v1_simple_000230,data/benchmark-v1/simple/v1_simple_000230.txt,414532506e77cab37c85c3f5163f28fa993b5df5ae6332be69d7bcf3916a1689,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000230-Base-g0.01-s3,multiseed,11,478,Simple,v1_simple_000230,data/benchmark-v1/simple/v1_simple_000230.txt,414532506e77cab37c85c3f5163f28fa993b5df5ae6332be69d7bcf3916a1689,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000230-Flat-GM-g0.01-s3,multiseed,11,479,Simple,v1_simple_000230,data/benchmark-v1/simple/v1_simple_000230.txt,414532506e77cab37c85c3f5163f28fa993b5df5ae6332be69d7bcf3916a1689,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000439-Flat-L2-g0.01-s3,multiseed,12,480,Simple,v1_simple_000439,data/benchmark-v1/simple/v1_simple_000439.txt,71929f7c86d723cf51a38429def895773c734058b38299d925ca5230cb6d75c6,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000439-Base-g0.01-s3,multiseed,12,481,Simple,v1_simple_000439,data/benchmark-v1/simple/v1_simple_000439.txt,71929f7c86d723cf51a38429def895773c734058b38299d925ca5230cb6d75c6,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000439-Role-Hybrid-g0.01-s3,multiseed,12,482,Simple,v1_simple_000439,data/benchmark-v1/simple/v1_simple_000439.txt,71929f7c86d723cf51a38429def895773c734058b38299d925ca5230cb6d75c6,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000439-Flat-GM-g0.01-s3,multiseed,12,483,Simple,v1_simple_000439,data/benchmark-v1/simple/v1_simple_000439.txt,71929f7c86d723cf51a38429def895773c734058b38299d925ca5230cb6d75c6,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000335-Flat-L2-g0.01-s3,multiseed,12,484,Simple,v1_simple_000335,data/benchmark-v1/simple/v1_simple_000335.txt,c7b68936ff45f826da7bd0f9cba6a28d47c1c561530eb6abf7849310bb66b164,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000335-Role-Hybrid-g0.01-s3,multiseed,12,485,Simple,v1_simple_000335,data/benchmark-v1/simple/v1_simple_000335.txt,c7b68936ff45f826da7bd0f9cba6a28d47c1c561530eb6abf7849310bb66b164,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000335-Flat-GM-g0.01-s3,multiseed,12,486,Simple,v1_simple_000335,data/benchmark-v1/simple/v1_simple_000335.txt,c7b68936ff45f826da7bd0f9cba6a28d47c1c561530eb6abf7849310bb66b164,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000335-Base-g0.01-s3,multiseed,12,487,Simple,v1_simple_000335,data/benchmark-v1/simple/v1_simple_000335.txt,c7b68936ff45f826da7bd0f9cba6a28d47c1c561530eb6abf7849310bb66b164,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000055-Flat-L2-g0.01-s3,multiseed,12,488,Simple,v1_simple_000055,data/benchmark-v1/simple/v1_simple_000055.txt,136dabc0d98245dfbc241f7ba941b2540d6e93f1753ca3d3346474e677124656,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000055-Role-Hybrid-g0.01-s3,multiseed,12,489,Simple,v1_simple_000055,data/benchmark-v1/simple/v1_simple_000055.txt,136dabc0d98245dfbc241f7ba941b2540d6e93f1753ca3d3346474e677124656,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000055-Base-g0.01-s3,multiseed,12,490,Simple,v1_simple_000055,data/benchmark-v1/simple/v1_simple_000055.txt,136dabc0d98245dfbc241f7ba941b2540d6e93f1753ca3d3346474e677124656,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000055-Flat-GM-g0.01-s3,multiseed,12,491,Simple,v1_simple_000055,data/benchmark-v1/simple/v1_simple_000055.txt,136dabc0d98245dfbc241f7ba941b2540d6e93f1753ca3d3346474e677124656,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000407-Role-Hybrid-g0.01-s3,multiseed,12,492,Simple,v1_simple_000407,data/benchmark-v1/simple/v1_simple_000407.txt,0d26e33ce71ae87b2238ca9f2677f8e8e42b5d6011fbc8d967cba141f13aae0e,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000407-Flat-L2-g0.01-s3,multiseed,12,493,Simple,v1_simple_000407,data/benchmark-v1/simple/v1_simple_000407.txt,0d26e33ce71ae87b2238ca9f2677f8e8e42b5d6011fbc8d967cba141f13aae0e,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000407-Base-g0.01-s3,multiseed,12,494,Simple,v1_simple_000407,data/benchmark-v1/simple/v1_simple_000407.txt,0d26e33ce71ae87b2238ca9f2677f8e8e42b5d6011fbc8d967cba141f13aae0e,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000407-Flat-GM-g0.01-s3,multiseed,12,495,Simple,v1_simple_000407,data/benchmark-v1/simple/v1_simple_000407.txt,0d26e33ce71ae87b2238ca9f2677f8e8e42b5d6011fbc8d967cba141f13aae0e,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000289-Role-Hybrid-g0.01-s3,multiseed,12,496,Simple,v1_simple_000289,data/benchmark-v1/simple/v1_simple_000289.txt,54fff3194e2d19a673622c2cc5208ef62fd10e129af304cda76eac2296ec67d3,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000289-Flat-GM-g0.01-s3,multiseed,12,497,Simple,v1_simple_000289,data/benchmark-v1/simple/v1_simple_000289.txt,54fff3194e2d19a673622c2cc5208ef62fd10e129af304cda76eac2296ec67d3,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000289-Flat-L2-g0.01-s3,multiseed,12,498,Simple,v1_simple_000289,data/benchmark-v1/simple/v1_simple_000289.txt,54fff3194e2d19a673622c2cc5208ef62fd10e129af304cda76eac2296ec67d3,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000289-Base-g0.01-s3,multiseed,12,499,Simple,v1_simple_000289,data/benchmark-v1/simple/v1_simple_000289.txt,54fff3194e2d19a673622c2cc5208ef62fd10e129af304cda76eac2296ec67d3,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000283-Base-g0.01-s3,multiseed,12,500,Simple,v1_simple_000283,data/benchmark-v1/simple/v1_simple_000283.txt,ddf5761ff883ee51d077c7ed6f8aacb84ee2471a9ab52ab24f69b8d38b0ec405,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000283-Flat-L2-g0.01-s3,multiseed,12,501,Simple,v1_simple_000283,data/benchmark-v1/simple/v1_simple_000283.txt,ddf5761ff883ee51d077c7ed6f8aacb84ee2471a9ab52ab24f69b8d38b0ec405,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000283-Role-Hybrid-g0.01-s3,multiseed,12,502,Simple,v1_simple_000283,data/benchmark-v1/simple/v1_simple_000283.txt,ddf5761ff883ee51d077c7ed6f8aacb84ee2471a9ab52ab24f69b8d38b0ec405,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000283-Flat-GM-g0.01-s3,multiseed,12,503,Simple,v1_simple_000283,data/benchmark-v1/simple/v1_simple_000283.txt,ddf5761ff883ee51d077c7ed6f8aacb84ee2471a9ab52ab24f69b8d38b0ec405,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000264-Base-g0.01-s3,multiseed,12,504,Simple,v1_simple_000264,data/benchmark-v1/simple/v1_simple_000264.txt,37b8112af6c9844339c0862956d75962dd07edce7335ab4094fd1f8dc2fe8c37,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000264-Role-Hybrid-g0.01-s3,multiseed,12,505,Simple,v1_simple_000264,data/benchmark-v1/simple/v1_simple_000264.txt,37b8112af6c9844339c0862956d75962dd07edce7335ab4094fd1f8dc2fe8c37,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000264-Flat-GM-g0.01-s3,multiseed,12,506,Simple,v1_simple_000264,data/benchmark-v1/simple/v1_simple_000264.txt,37b8112af6c9844339c0862956d75962dd07edce7335ab4094fd1f8dc2fe8c37,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000264-Flat-L2-g0.01-s3,multiseed,12,507,Simple,v1_simple_000264,data/benchmark-v1/simple/v1_simple_000264.txt,37b8112af6c9844339c0862956d75962dd07edce7335ab4094fd1f8dc2fe8c37,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000251-Role-Hybrid-g0.01-s3,multiseed,12,508,Simple,v1_simple_000251,data/benchmark-v1/simple/v1_simple_000251.txt,50375b95faa23d018e576d77f50508ed1a603235ab67178a8ee86bd0f291f83d,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000251-Flat-L2-g0.01-s3,multiseed,12,509,Simple,v1_simple_000251,data/benchmark-v1/simple/v1_simple_000251.txt,50375b95faa23d018e576d77f50508ed1a603235ab67178a8ee86bd0f291f83d,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000251-Flat-GM-g0.01-s3,multiseed,12,510,Simple,v1_simple_000251,data/benchmark-v1/simple/v1_simple_000251.txt,50375b95faa23d018e576d77f50508ed1a603235ab67178a8ee86bd0f291f83d,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000251-Base-g0.01-s3,multiseed,12,511,Simple,v1_simple_000251,data/benchmark-v1/simple/v1_simple_000251.txt,50375b95faa23d018e576d77f50508ed1a603235ab67178a8ee86bd0f291f83d,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000215-Base-g0.01-s3,multiseed,12,512,Simple,v1_simple_000215,data/benchmark-v1/simple/v1_simple_000215.txt,c362f3a1aaa878ed1d6d5d545745359cad6c0e9522828f553ecc9ac79cafc22f,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000215-Role-Hybrid-g0.01-s3,multiseed,12,513,Simple,v1_simple_000215,data/benchmark-v1/simple/v1_simple_000215.txt,c362f3a1aaa878ed1d6d5d545745359cad6c0e9522828f553ecc9ac79cafc22f,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000215-Flat-GM-g0.01-s3,multiseed,12,514,Simple,v1_simple_000215,data/benchmark-v1/simple/v1_simple_000215.txt,c362f3a1aaa878ed1d6d5d545745359cad6c0e9522828f553ecc9ac79cafc22f,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000215-Flat-L2-g0.01-s3,multiseed,12,515,Simple,v1_simple_000215,data/benchmark-v1/simple/v1_simple_000215.txt,c362f3a1aaa878ed1d6d5d545745359cad6c0e9522828f553ecc9ac79cafc22f,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000058-Base-g0.01-s3,multiseed,12,516,Simple,v1_simple_000058,data/benchmark-v1/simple/v1_simple_000058.txt,9e96ac81d9fe9ae85123109e5997467dae371cfe43fc8f9c453f973802e45a13,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000058-Flat-L2-g0.01-s3,multiseed,12,517,Simple,v1_simple_000058,data/benchmark-v1/simple/v1_simple_000058.txt,9e96ac81d9fe9ae85123109e5997467dae371cfe43fc8f9c453f973802e45a13,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000058-Flat-GM-g0.01-s3,multiseed,12,518,Simple,v1_simple_000058,data/benchmark-v1/simple/v1_simple_000058.txt,9e96ac81d9fe9ae85123109e5997467dae371cfe43fc8f9c453f973802e45a13,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000058-Role-Hybrid-g0.01-s3,multiseed,12,519,Simple,v1_simple_000058,data/benchmark-v1/simple/v1_simple_000058.txt,9e96ac81d9fe9ae85123109e5997467dae371cfe43fc8f9c453f973802e45a13,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000063-Flat-L2-g0.01-s3,multiseed,13,520,Simple,v1_simple_000063,data/benchmark-v1/simple/v1_simple_000063.txt,35a6fc3ff233e05f9a68c04284121e285a9daa91aa27714fdf50677a64af4caf,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000063-Role-Hybrid-g0.01-s3,multiseed,13,521,Simple,v1_simple_000063,data/benchmark-v1/simple/v1_simple_000063.txt,35a6fc3ff233e05f9a68c04284121e285a9daa91aa27714fdf50677a64af4caf,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000063-Base-g0.01-s3,multiseed,13,522,Simple,v1_simple_000063,data/benchmark-v1/simple/v1_simple_000063.txt,35a6fc3ff233e05f9a68c04284121e285a9daa91aa27714fdf50677a64af4caf,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000063-Flat-GM-g0.01-s3,multiseed,13,523,Simple,v1_simple_000063,data/benchmark-v1/simple/v1_simple_000063.txt,35a6fc3ff233e05f9a68c04284121e285a9daa91aa27714fdf50677a64af4caf,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000079-Flat-L2-g0.01-s3,multiseed,13,524,Simple,v1_simple_000079,data/benchmark-v1/simple/v1_simple_000079.txt,e6b36224d2fc1770464db3bfaa3a3250ba83151e75d28fb504a3f273fa946d46,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000079-Flat-GM-g0.01-s3,multiseed,13,525,Simple,v1_simple_000079,data/benchmark-v1/simple/v1_simple_000079.txt,e6b36224d2fc1770464db3bfaa3a3250ba83151e75d28fb504a3f273fa946d46,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000079-Role-Hybrid-g0.01-s3,multiseed,13,526,Simple,v1_simple_000079,data/benchmark-v1/simple/v1_simple_000079.txt,e6b36224d2fc1770464db3bfaa3a3250ba83151e75d28fb504a3f273fa946d46,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000079-Base-g0.01-s3,multiseed,13,527,Simple,v1_simple_000079,data/benchmark-v1/simple/v1_simple_000079.txt,e6b36224d2fc1770464db3bfaa3a3250ba83151e75d28fb504a3f273fa946d46,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000257-Role-Hybrid-g0.01-s3,multiseed,13,528,Simple,v1_simple_000257,data/benchmark-v1/simple/v1_simple_000257.txt,8cf495364cc15f215720e00f84e6e2ce97d0ce5aaf753b299ac435164442f5c8,Role-Hybrid,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000257-Flat-L2-g0.01-s3,multiseed,13,529,Simple,v1_simple_000257,data/benchmark-v1/simple/v1_simple_000257.txt,8cf495364cc15f215720e00f84e6e2ce97d0ce5aaf753b299ac435164442f5c8,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000257-Base-g0.01-s3,multiseed,13,530,Simple,v1_simple_000257,data/benchmark-v1/simple/v1_simple_000257.txt,8cf495364cc15f215720e00f84e6e2ce97d0ce5aaf753b299ac435164442f5c8,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000257-Flat-GM-g0.01-s3,multiseed,13,531,Simple,v1_simple_000257,data/benchmark-v1/simple/v1_simple_000257.txt,8cf495364cc15f215720e00f84e6e2ce97d0ce5aaf753b299ac435164442f5c8,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000189-Base-g0.01-s3,multiseed,13,532,Simple,v1_simple_000189,data/benchmark-v1/simple/v1_simple_000189.txt,454d5db842cc18698b34ff14c109b795c6de8e983cfc90c90eefee0468ff249b,Base,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000189-Flat-GM-g0.01-s3,multiseed,13,533,Simple,v1_simple_000189,data/benchmark-v1/simple/v1_simple_000189.txt,454d5db842cc18698b34ff14c109b795c6de8e983cfc90c90eefee0468ff249b,Flat-GM,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000189-Flat-L2-g0.01-s3,multiseed,13,534,Simple,v1_simple_000189,data/benchmark-v1/simple/v1_simple_000189.txt,454d5db842cc18698b34ff14c109b795c6de8e983cfc90c90eefee0468ff249b,Flat-L2,cplex,0.01,3,1800.0,1
multiseed-cplex-simple-v1_simple_000189-Role-Hybrid-g0.01-s3,multiseed,13,535,Simple,v1_simple_000189,data/benchmark-v1/simple/v1_simple_000189.txt,454d5db842cc18698b34ff14c109b795c6de8e983cfc90c90eefee0468ff249b,Role-Hybrid,cplex,0.01,3,1800.0,1
