run_id,stage,shard,order,family,instance,instance_path,instance_sha256,policy,solver,gap,seed,cap_s,threads
pilot-highs-completo-v1_completo_000286-Base-g0.001-s1,pilot,28,57,Full,v1_completo_000286,data/benchmark-v1/completo/v1_completo_000286.txt,e36daf7f86a8c8b4831d1e49ed21dd1b8c57c96f390e9333b1d6e0aca2f22f6b,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000227-Base-g0.01-s1,pilot,29,58,Full,v1_completo_000227,data/benchmark-v1/completo/v1_completo_000227.txt,fdd3d4d8e97285abc24bcf5b18e48f820df5bd0a48f26f976ad5331d04940e67,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000227-Base-g0.001-s1,pilot,29,59,Full,v1_completo_000227,data/benchmark-v1/completo/v1_completo_000227.txt,fdd3d4d8e97285abc24bcf5b18e48f820df5bd0a48f26f976ad5331d04940e67,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000293-Base-g0.01-s1,pilot,30,60,Full,v1_completo_000293,data/benchmark-v1/completo/v1_completo_000293.txt,b127e65397540e61a58f6c59e24476690fd42db184e552dff3b65d73375de7a5,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000293-Base-g0.001-s1,pilot,30,61,Full,v1_completo_000293,data/benchmark-v1/completo/v1_completo_000293.txt,b127e65397540e61a58f6c59e24476690fd42db184e552dff3b65d73375de7a5,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000459-Base-g0.01-s1,pilot,31,62,Full,v1_completo_000459,data/benchmark-v1/completo/v1_completo_000459.txt,f5c8fd1c08914bc9866565e286e1be47717e81a3060bc5b4853e6b3f0b4aa7ee,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000459-Base-g0.001-s1,pilot,31,63,Full,v1_completo_000459,data/benchmark-v1/completo/v1_completo_000459.txt,f5c8fd1c08914bc9866565e286e1be47717e81a3060bc5b4853e6b3f0b4aa7ee,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000477-Base-g0.01-s1,pilot,32,64,Full,v1_completo_000477,data/benchmark-v1/completo/v1_completo_000477.txt,99621894f30b2d80b1d16c46e97911e53cb78ddd3b42cffab0f4f433938cc545,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000477-Base-g0.001-s1,pilot,32,65,Full,v1_completo_000477,data/benchmark-v1/completo/v1_completo_000477.txt,99621894f30b2d80b1d16c46e97911e53cb78ddd3b42cffab0f4f433938cc545,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000287-Base-g0.01-s1,pilot,33,66,Full,v1_completo_000287,data/benchmark-v1/completo/v1_completo_000287.txt,c9b1a57a4845be3310dc38e000197911ee30b36bf19d9b35ab315be4144852ac,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000287-Base-g0.001-s1,pilot,33,67,Full,v1_completo_000287,data/benchmark-v1/completo/v1_completo_000287.txt,c9b1a57a4845be3310dc38e000197911ee30b36bf19d9b35ab315be4144852ac,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000283-Base-g0.01-s1,pilot,34,68,Full,v1_completo_000283,data/benchmark-v1/completo/v1_completo_000283.txt,75f128269091a4ba50491127627c3fabded2cafb87b1b5e0b5e9b7b24312e97c,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000283-Base-g0.001-s1,pilot,34,69,Full,v1_completo_000283,data/benchmark-v1/completo/v1_completo_000283.txt,75f128269091a4ba50491127627c3fabded2cafb87b1b5e0b5e9b7b24312e97c,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000321-Base-g0.01-s1,pilot,35,70,Full,v1_completo_000321,data/benchmark-v1/completo/v1_completo_000321.txt,30069b2b941655b222dfa6cd95f2911b60d7d74168e591674f653f69355bd977,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000321-Base-g0.001-s1,pilot,35,71,Full,v1_completo_000321,data/benchmark-v1/completo/v1_completo_000321.txt,30069b2b941655b222dfa6cd95f2911b60d7d74168e591674f653f69355bd977,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000103-Base-g0.01-s1,pilot,36,72,Full,v1_completo_000103,data/benchmark-v1/completo/v1_completo_000103.txt,a2b5b21cb749637d24e737099c5da3efae8efb7a53b30d3c1bb7f3539e6be983,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000103-Base-g0.001-s1,pilot,36,73,Full,v1_completo_000103,data/benchmark-v1/completo/v1_completo_000103.txt,a2b5b21cb749637d24e737099c5da3efae8efb7a53b30d3c1bb7f3539e6be983,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000306-Base-g0.01-s1,pilot,37,74,Full,v1_completo_000306,data/benchmark-v1/completo/v1_completo_000306.txt,ddaa64197231fdfdef1b05111effd478298983db4bf5001ba46c5493cc03d92f,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000306-Base-g0.001-s1,pilot,37,75,Full,v1_completo_000306,data/benchmark-v1/completo/v1_completo_000306.txt,ddaa64197231fdfdef1b05111effd478298983db4bf5001ba46c5493cc03d92f,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000248-Base-g0.01-s1,pilot,38,76,Full,v1_completo_000248,data/benchmark-v1/completo/v1_completo_000248.txt,d2f0a348efc221a1b31f363b1d3447a8ad0fa93aff05d6ea17875ed65b714bc5,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000248-Base-g0.001-s1,pilot,38,77,Full,v1_completo_000248,data/benchmark-v1/completo/v1_completo_000248.txt,d2f0a348efc221a1b31f363b1d3447a8ad0fa93aff05d6ea17875ed65b714bc5,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000438-Base-g0.01-s1,pilot,39,78,Full,v1_completo_000438,data/benchmark-v1/completo/v1_completo_000438.txt,320203a91e8e3a0c4816d2bca53bbf7592650e89c75171958cd8d5edd5fde3a7,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000438-Base-g0.001-s1,pilot,39,79,Full,v1_completo_000438,data/benchmark-v1/completo/v1_completo_000438.txt,320203a91e8e3a0c4816d2bca53bbf7592650e89c75171958cd8d5edd5fde3a7,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000224-Base-g0.01-s1,pilot,40,80,Full,v1_completo_000224,data/benchmark-v1/completo/v1_completo_000224.txt,cba8c4355d6217f471c6c1b401a4c3fcb0ddf3b97224464edaf3a403dccc5414,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000224-Base-g0.001-s1,pilot,40,81,Full,v1_completo_000224,data/benchmark-v1/completo/v1_completo_000224.txt,cba8c4355d6217f471c6c1b401a4c3fcb0ddf3b97224464edaf3a403dccc5414,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000429-Base-g0.01-s1,pilot,41,82,Full,v1_completo_000429,data/benchmark-v1/completo/v1_completo_000429.txt,a853af57f9ed811b6e771af25ad73567ad01757f6a8f587e6c4b527b15160207,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000429-Base-g0.001-s1,pilot,41,83,Full,v1_completo_000429,data/benchmark-v1/completo/v1_completo_000429.txt,a853af57f9ed811b6e771af25ad73567ad01757f6a8f587e6c4b527b15160207,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000087-Base-g0.01-s1,pilot,42,84,Full,v1_completo_000087,data/benchmark-v1/completo/v1_completo_000087.txt,05ec5f94c52bcb149d950b08faca9b8504c8065d16f1915fa5d5f7af91a15f92,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000087-Base-g0.001-s1,pilot,42,85,Full,v1_completo_000087,data/benchmark-v1/completo/v1_completo_000087.txt,05ec5f94c52bcb149d950b08faca9b8504c8065d16f1915fa5d5f7af91a15f92,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000009-Base-g0.01-s1,pilot,43,86,Full,v1_completo_000009,data/benchmark-v1/completo/v1_completo_000009.txt,d2f3e4d1138b20f49de35b47373ddf553fcde304e126b4e24938bf3a4da0f0b2,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000009-Base-g0.001-s1,pilot,43,87,Full,v1_completo_000009,data/benchmark-v1/completo/v1_completo_000009.txt,d2f3e4d1138b20f49de35b47373ddf553fcde304e126b4e24938bf3a4da0f0b2,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000150-Base-g0.01-s1,pilot,44,88,Full,v1_completo_000150,data/benchmark-v1/completo/v1_completo_000150.txt,22401139f7aa1ea2370af91453c250a12b5486eeb82cc19fe9cd98a29a279629,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000150-Base-g0.001-s1,pilot,44,89,Full,v1_completo_000150,data/benchmark-v1/completo/v1_completo_000150.txt,22401139f7aa1ea2370af91453c250a12b5486eeb82cc19fe9cd98a29a279629,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000189-Base-g0.01-s1,pilot,45,90,Full,v1_completo_000189,data/benchmark-v1/completo/v1_completo_000189.txt,e771d5e1b9c77d719c41a4e41721161b13449c16468af444541a2221e7a4dc02,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000189-Base-g0.001-s1,pilot,45,91,Full,v1_completo_000189,data/benchmark-v1/completo/v1_completo_000189.txt,e771d5e1b9c77d719c41a4e41721161b13449c16468af444541a2221e7a4dc02,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000221-Base-g0.01-s1,pilot,46,92,Full,v1_completo_000221,data/benchmark-v1/completo/v1_completo_000221.txt,79141a95e9f206da68dd136fec67b9a9faad5fb9d79d6fe7f27f6991b2282afe,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000221-Base-g0.001-s1,pilot,46,93,Full,v1_completo_000221,data/benchmark-v1/completo/v1_completo_000221.txt,79141a95e9f206da68dd136fec67b9a9faad5fb9d79d6fe7f27f6991b2282afe,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000267-Base-g0.01-s1,pilot,47,94,Full,v1_completo_000267,data/benchmark-v1/completo/v1_completo_000267.txt,c254ded6a1eb2544fa70ec3d698c340f4d7737dc9ac4b10d2813f84185de73fb,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000267-Base-g0.001-s1,pilot,47,95,Full,v1_completo_000267,data/benchmark-v1/completo/v1_completo_000267.txt,c254ded6a1eb2544fa70ec3d698c340f4d7737dc9ac4b10d2813f84185de73fb,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000058-Base-g0.01-s1,pilot,48,96,Full,v1_completo_000058,data/benchmark-v1/completo/v1_completo_000058.txt,8c7e30944144a53c666975c696063023937b21df5783fda1c2ca6795b33dbcf7,Base,highs,0.01,1,7200.0,1
