run_id,stage,shard,order,family,instance,instance_path,instance_sha256,policy,solver,gap,seed,cap_s,threads
primary-highs-simple-v1_simple_000311-Flat-L2-g0.01-s1,primary,1,70,Simple,v1_simple_000311,data/benchmark-v1/simple/v1_simple_000311.txt,7b2fa8d6a1b7a072d390a945746fea7776ac634c909025105ff9e5d4c29ac7ab,Flat-L2,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000311-Flat-GM-g0.01-s1,primary,1,71,Simple,v1_simple_000311,data/benchmark-v1/simple/v1_simple_000311.txt,7b2fa8d6a1b7a072d390a945746fea7776ac634c909025105ff9e5d4c29ac7ab,Flat-GM,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000076-Flat-L2-g0.01-s1,primary,1,72,Simple,v1_simple_000076,data/benchmark-v1/simple/v1_simple_000076.txt,e8d3f6ac35626973a596e0b1371520d202a0df0832344edf2ac6b175e3c82c36,Flat-L2,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000076-Role-Hybrid-g0.01-s1,primary,1,73,Simple,v1_simple_000076,data/benchmark-v1/simple/v1_simple_000076.txt,e8d3f6ac35626973a596e0b1371520d202a0df0832344edf2ac6b175e3c82c36,Role-Hybrid,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000076-Base-g0.01-s1,primary,1,74,Simple,v1_simple_000076,data/benchmark-v1/simple/v1_simple_000076.txt,e8d3f6ac35626973a596e0b1371520d202a0df0832344edf2ac6b175e3c82c36,Base,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000076-Flat-GM-g0.01-s1,primary,1,75,Simple,v1_simple_000076,data/benchmark-v1/simple/v1_simple_000076.txt,e8d3f6ac35626973a596e0b1371520d202a0df0832344edf2ac6b175e3c82c36,Flat-GM,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000230-Role-Hybrid-g0.01-s1,primary,1,76,Simple,v1_simple_000230,data/benchmark-v1/simple/v1_simple_000230.txt,414532506e77cab37c85c3f5163f28fa993b5df5ae6332be69d7bcf3916a1689,Role-Hybrid,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000230-Base-g0.01-s1,primary,1,77,Simple,v1_simple_000230,data/benchmark-v1/simple/v1_simple_000230.txt,414532506e77cab37c85c3f5163f28fa993b5df5ae6332be69d7bcf3916a1689,Base,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000230-Flat-L2-g0.01-s1,primary,1,78,Simple,v1_simple_000230,data/benchmark-v1/simple/v1_simple_000230.txt,414532506e77cab37c85c3f5163f28fa993b5df5ae6332be69d7bcf3916a1689,Flat-L2,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000230-Flat-GM-g0.01-s1,primary,1,79,Simple,v1_simple_000230,data/benchmark-v1/simple/v1_simple_000230.txt,414532506e77cab37c85c3f5163f28fa993b5df5ae6332be69d7bcf3916a1689,Flat-GM,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000439-Flat-GM-g0.01-s1,primary,2,80,Simple,v1_simple_000439,data/benchmark-v1/simple/v1_simple_000439.txt,71929f7c86d723cf51a38429def895773c734058b38299d925ca5230cb6d75c6,Flat-GM,highs,0.01,1,1800.0,1
