family,pool_version,instance,log,threads,mipgap,timelimit,status,time,work,final_gap_pct,t_gap1,integer_vars,t_gap01
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000170,hist_banco_base/sgtm/part_069_of_100/logs/v1_sgtm_000170_base.log,1,0.001,3600.0,OPTIMAL,954.22,979.0,0.1,550.0,1440,954.22
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000270,hist_banco_base/sgtm/part_069_of_100/logs/v1_sgtm_000270_base.log,1,0.001,3600.0,OPTIMAL,27.42,26.96,0.0,27.42,1440,27.42
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000370,hist_banco_base/sgtm/part_069_of_100/logs/v1_sgtm_000370_base.log,1,0.001,3600.0,OPTIMAL,15.49,15.78,0.0565,15.0,1440,15.49
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000470,hist_banco_base/sgtm/part_069_of_100/logs/v1_sgtm_000470_base.log,1,0.001,3600.0,OPTIMAL,43.08,45.51,0.0995,27.0,1440,43.08
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000071,hist_banco_base/sgtm/part_070_of_100/logs/v1_sgtm_000071_base.log,1,0.001,3600.0,OPTIMAL,0.33,0.42,0.0,0.0,1440,0.33
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000171,hist_banco_base/sgtm/part_070_of_100/logs/v1_sgtm_000171_base.log,1,0.001,3600.0,OPTIMAL,250.15,260.65,0.1,130.0,1440,250.15
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000271,hist_banco_base/sgtm/part_070_of_100/logs/v1_sgtm_000271_base.log,1,0.001,3600.0,OPTIMAL,0.81,0.73,0.0022,0.0,1440,0.81
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000371,hist_banco_base/sgtm/part_070_of_100/logs/v1_sgtm_000371_base.log,1,0.001,3600.0,OPTIMAL,9.57,9.4,0.01,9.0,1440,9.57
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000471,hist_banco_base/sgtm/part_070_of_100/logs/v1_sgtm_000471_base.log,1,0.001,3600.0,OPTIMAL,0.35,0.39,0.0,0.0,1440,0.35
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000072,hist_banco_base/sgtm/part_071_of_100/logs/v1_sgtm_000072_base.log,1,0.001,3600.0,OPTIMAL,0.43,0.5,0.0,0.0,1440,0.43
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000172,hist_banco_base/sgtm/part_071_of_100/logs/v1_sgtm_000172_base.log,1,0.001,3600.0,OPTIMAL,18.58,20.88,0.079,18.58,1440,18.58
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000272,hist_banco_base/sgtm/part_071_of_100/logs/v1_sgtm_000272_base.log,1,0.001,3600.0,OPTIMAL,16.67,17.47,0.0138,16.67,1440,16.67
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000372,hist_banco_base/sgtm/part_071_of_100/logs/v1_sgtm_000372_base.log,1,0.001,3600.0,OPTIMAL,0.32,0.4,0.0,0.0,1440,0.32
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000472,hist_banco_base/sgtm/part_071_of_100/logs/v1_sgtm_000472_base.log,1,0.001,3600.0,OPTIMAL,70.18,76.71,0.1,25.0,1440,70.18
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000073,hist_banco_base/sgtm/part_072_of_100/logs/v1_sgtm_000073_base.log,1,0.001,3600.0,OPTIMAL,0.15,0.13,0.0,0.15,1440,0.15
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000173,hist_banco_base/sgtm/part_072_of_100/logs/v1_sgtm_000173_base.log,1,0.001,3600.0,OPTIMAL,0.7,0.66,0.0,0.0,1440,0.7
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000273,hist_banco_base/sgtm/part_072_of_100/logs/v1_sgtm_000273_base.log,1,0.001,3600.0,OPTIMAL,26.55,28.12,0.1,10.0,1440,26.55
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000373,hist_banco_base/sgtm/part_072_of_100/logs/v1_sgtm_000373_base.log,1,0.001,3600.0,OPTIMAL,0.21,0.22,0.0,0.0,1440,0.21
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000473,hist_banco_base/sgtm/part_072_of_100/logs/v1_sgtm_000473_base.log,1,0.001,3600.0,OPTIMAL,27.17,28.93,0.044,24.0,1440,27.17
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000074,hist_banco_base/sgtm/part_073_of_100/logs/v1_sgtm_000074_base.log,1,0.001,3600.0,OPTIMAL,0.31,0.4,0.0,0.0,1440,0.31
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000174,hist_banco_base/sgtm/part_073_of_100/logs/v1_sgtm_000174_base.log,1,0.001,3600.0,OPTIMAL,12.76,16.44,0.031,12.0,1440,12.76
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000274,hist_banco_base/sgtm/part_073_of_100/logs/v1_sgtm_000274_base.log,1,0.001,3600.0,OPTIMAL,0.22,0.22,0.0225,0.0,1440,0.22
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000374,hist_banco_base/sgtm/part_073_of_100/logs/v1_sgtm_000374_base.log,1,0.001,3600.0,OPTIMAL,7.72,8.44,0.0715,7.72,1440,7.72
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000474,hist_banco_base/sgtm/part_073_of_100/logs/v1_sgtm_000474_base.log,1,0.001,3600.0,OPTIMAL,0.16,0.14,0.0,0.16,1440,0.16
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000075,hist_banco_base/sgtm/part_074_of_100/logs/v1_sgtm_000075_base.log,1,0.001,3600.0,OPTIMAL,0.48,0.58,0.0,0.0,1440,0.48
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000175,hist_banco_base/sgtm/part_074_of_100/logs/v1_sgtm_000175_base.log,1,0.001,3600.0,OPTIMAL,10.82,12.15,0.0977,5.0,1440,10.82
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000275,hist_banco_base/sgtm/part_074_of_100/logs/v1_sgtm_000275_base.log,1,0.001,3600.0,OPTIMAL,9.81,11.25,0.0,9.81,1440,9.81
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000375,hist_banco_base/sgtm/part_074_of_100/logs/v1_sgtm_000375_base.log,1,0.001,3600.0,OPTIMAL,0.23,0.23,0.0,0.0,1440,0.23
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000475,hist_banco_base/sgtm/part_074_of_100/logs/v1_sgtm_000475_base.log,1,0.001,3600.0,OPTIMAL,0.45,0.56,0.0,0.0,1440,0.45
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000076,hist_banco_base/sgtm/part_075_of_100/logs/v1_sgtm_000076_base.log,1,0.001,3600.0,OPTIMAL,555.73,560.33,0.0995,460.0,1440,555.73
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000176,hist_banco_base/sgtm/part_075_of_100/logs/v1_sgtm_000176_base.log,1,0.001,3600.0,OPTIMAL,29.13,35.36,0.0,29.13,1440,29.13
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000276,hist_banco_base/sgtm/part_075_of_100/logs/v1_sgtm_000276_base.log,1,0.001,3600.0,OPTIMAL,0.41,0.43,0.0,0.0,1440,0.41
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000376,hist_banco_base/sgtm/part_075_of_100/logs/v1_sgtm_000376_base.log,1,0.001,3600.0,OPTIMAL,3.77,4.07,0.0429,3.0,1440,3.77
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000476,hist_banco_base/sgtm/part_075_of_100/logs/v1_sgtm_000476_base.log,1,0.001,3600.0,OPTIMAL,14.9,19.11,0.0971,13.0,1440,14.9
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000077,hist_banco_base/sgtm/part_076_of_100/logs/v1_sgtm_000077_base.log,1,0.001,3600.0,OPTIMAL,99.18,102.12,0.0997,40.0,1440,99.18
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000177,hist_banco_base/sgtm/part_076_of_100/logs/v1_sgtm_000177_base.log,1,0.001,3600.0,OPTIMAL,12.02,11.37,0.078,5.0,1440,12.02
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000277,hist_banco_base/sgtm/part_076_of_100/logs/v1_sgtm_000277_base.log,1,0.001,3600.0,OPTIMAL,0.24,0.24,0.0665,0.0,1440,0.24
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000377,hist_banco_base/sgtm/part_076_of_100/logs/v1_sgtm_000377_base.log,1,0.001,3600.0,OPTIMAL,52.53,52.17,0.0992,35.0,1440,52.53
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000477,hist_banco_base/sgtm/part_076_of_100/logs/v1_sgtm_000477_base.log,1,0.001,3600.0,OPTIMAL,49.6,45.74,0.0999,30.0,1440,49.6
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000078,hist_banco_base/sgtm/part_077_of_100/logs/v1_sgtm_000078_base.log,1,0.001,3600.0,OPTIMAL,11.38,12.51,0.0578,11.38,1440,11.38
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000178,hist_banco_base/sgtm/part_077_of_100/logs/v1_sgtm_000178_base.log,1,0.001,3600.0,OPTIMAL,24.85,25.22,0.0,24.85,1440,24.85
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000278,hist_banco_base/sgtm/part_077_of_100/logs/v1_sgtm_000278_base.log,1,0.001,3600.0,OPTIMAL,14.08,14.32,0.0,14.08,1440,14.08
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000378,hist_banco_base/sgtm/part_077_of_100/logs/v1_sgtm_000378_base.log,1,0.001,3600.0,OPTIMAL,37.5,36.2,0.0996,35.0,1440,37.5
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000478,hist_banco_base/sgtm/part_077_of_100/logs/v1_sgtm_000478_base.log,1,0.001,3600.0,OPTIMAL,16.47,22.11,0.0908,15.0,1440,16.47
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000079,hist_banco_base/sgtm/part_078_of_100/logs/v1_sgtm_000079_base.log,1,0.001,3600.0,OPTIMAL,0.34,0.42,0.0,0.0,1440,0.34
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000179,hist_banco_base/sgtm/part_078_of_100/logs/v1_sgtm_000179_base.log,1,0.001,3600.0,OPTIMAL,37.69,41.29,0.0895,37.0,1440,37.69
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000279,hist_banco_base/sgtm/part_078_of_100/logs/v1_sgtm_000279_base.log,1,0.001,3600.0,OPTIMAL,41.0,42.97,0.0659,40.0,1440,41.0
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000379,hist_banco_base/sgtm/part_078_of_100/logs/v1_sgtm_000379_base.log,1,0.001,3600.0,OPTIMAL,15.6,15.92,0.0972,15.6,1440,15.6
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000479,hist_banco_base/sgtm/part_078_of_100/logs/v1_sgtm_000479_base.log,1,0.001,3600.0,OPTIMAL,142.7,163.72,0.0998,58.0,1440,142.7
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000080,hist_banco_base/sgtm/part_079_of_100/logs/v1_sgtm_000080_base.log,1,0.001,3600.0,OPTIMAL,2.6,2.54,0.0,2.0,1440,2.6
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000180,hist_banco_base/sgtm/part_079_of_100/logs/v1_sgtm_000180_base.log,1,0.001,3600.0,OPTIMAL,0.34,0.38,0.0,0.0,1440,0.34
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000280,hist_banco_base/sgtm/part_079_of_100/logs/v1_sgtm_000280_base.log,1,0.001,3600.0,OPTIMAL,0.31,0.35,0.0,0.0,1440,0.31
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000380,hist_banco_base/sgtm/part_079_of_100/logs/v1_sgtm_000380_base.log,1,0.001,3600.0,OPTIMAL,16.48,17.42,0.0953,15.0,1440,16.48
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000480,hist_banco_base/sgtm/part_079_of_100/logs/v1_sgtm_000480_base.log,1,0.001,3600.0,OPTIMAL,8.86,8.2,0.0942,8.86,1440,8.86
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000081,hist_banco_base/sgtm/part_080_of_100/logs/v1_sgtm_000081_base.log,1,0.001,3600.0,OPTIMAL,3.83,4.11,0.0721,3.83,1440,3.83
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000181,hist_banco_base/sgtm/part_080_of_100/logs/v1_sgtm_000181_base.log,1,0.001,3600.0,OPTIMAL,0.17,0.14,0.0,0.17,1440,0.17
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000281,hist_banco_base/sgtm/part_080_of_100/logs/v1_sgtm_000281_base.log,1,0.001,3600.0,OPTIMAL,35.42,36.31,0.0889,35.42,1440,35.42
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000381,hist_banco_base/sgtm/part_080_of_100/logs/v1_sgtm_000381_base.log,1,0.001,3600.0,OPTIMAL,16.24,15.36,0.0986,15.0,1440,16.24
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000481,hist_banco_base/sgtm/part_080_of_100/logs/v1_sgtm_000481_base.log,1,0.001,3600.0,OPTIMAL,0.3,0.33,0.0069,0.0,1440,0.3
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000082,hist_banco_base/sgtm/part_081_of_100/logs/v1_sgtm_000082_base.log,1,0.001,3600.0,OPTIMAL,0.34,0.37,0.0,0.0,1440,0.34
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000182,hist_banco_base/sgtm/part_081_of_100/logs/v1_sgtm_000182_base.log,1,0.001,3600.0,OPTIMAL,7.95,7.53,0.0,7.0,1440,7.95
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000282,hist_banco_base/sgtm/part_081_of_100/logs/v1_sgtm_000282_base.log,1,0.001,3600.0,OPTIMAL,0.27,0.27,0.0,0.0,1440,0.27
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000382,hist_banco_base/sgtm/part_081_of_100/logs/v1_sgtm_000382_base.log,1,0.001,3600.0,OPTIMAL,0.21,0.21,0.0001,0.0,1440,0.21
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000482,hist_banco_base/sgtm/part_081_of_100/logs/v1_sgtm_000482_base.log,1,0.001,3600.0,OPTIMAL,0.32,0.35,0.0,0.0,1440,0.32
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000083,hist_banco_base/sgtm/part_082_of_100/logs/v1_sgtm_000083_base.log,1,0.001,3600.0,OPTIMAL,38.59,37.44,0.0873,38.0,1440,38.59
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000183,hist_banco_base/sgtm/part_082_of_100/logs/v1_sgtm_000183_base.log,1,0.001,3600.0,OPTIMAL,0.81,0.65,0.0,0.0,1440,0.81
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000283,hist_banco_base/sgtm/part_082_of_100/logs/v1_sgtm_000283_base.log,1,0.001,3600.0,OPTIMAL,0.27,0.28,0.0,0.0,1440,0.27
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000383,hist_banco_base/sgtm/part_082_of_100/logs/v1_sgtm_000383_base.log,1,0.001,3600.0,OPTIMAL,0.17,0.14,0.0,0.17,1440,0.17
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000483,hist_banco_base/sgtm/part_082_of_100/logs/v1_sgtm_000483_base.log,1,0.001,3600.0,OPTIMAL,13.17,13.63,0.0536,13.17,1440,13.17
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000084,hist_banco_base/sgtm/part_083_of_100/logs/v1_sgtm_000084_base.log,1,0.001,3600.0,OPTIMAL,0.94,0.84,0.0162,0.0,1440,0.94
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000184,hist_banco_base/sgtm/part_083_of_100/logs/v1_sgtm_000184_base.log,1,0.001,3600.0,OPTIMAL,153.65,155.08,0.0999,90.0,1440,153.65
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000284,hist_banco_base/sgtm/part_083_of_100/logs/v1_sgtm_000284_base.log,1,0.001,3600.0,OPTIMAL,13.3,12.99,0.041,13.3,1440,13.3
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000384,hist_banco_base/sgtm/part_083_of_100/logs/v1_sgtm_000384_base.log,1,0.001,3600.0,OPTIMAL,11.99,12.74,0.0895,11.99,1440,11.99
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000484,hist_banco_base/sgtm/part_083_of_100/logs/v1_sgtm_000484_base.log,1,0.001,3600.0,OPTIMAL,4.79,5.12,0.0237,4.79,1440,4.79
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000085,hist_banco_base/sgtm/part_084_of_100/logs/v1_sgtm_000085_base.log,1,0.001,3600.0,OPTIMAL,0.46,0.4,0.0,0.0,1440,0.46
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000185,hist_banco_base/sgtm/part_084_of_100/logs/v1_sgtm_000185_base.log,1,0.001,3600.0,OPTIMAL,12.13,12.7,0.0455,12.13,1440,12.13
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000285,hist_banco_base/sgtm/part_084_of_100/logs/v1_sgtm_000285_base.log,1,0.001,3600.0,OPTIMAL,0.45,0.49,0.0,0.0,1440,0.45
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000385,hist_banco_base/sgtm/part_084_of_100/logs/v1_sgtm_000385_base.log,1,0.001,3600.0,OPTIMAL,21.12,21.37,0.0934,18.0,1440,21.12
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000485,hist_banco_base/sgtm/part_084_of_100/logs/v1_sgtm_000485_base.log,1,0.001,3600.0,OPTIMAL,36.55,38.49,0.0982,30.0,1440,36.55
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000086,hist_banco_base/sgtm/part_085_of_100/logs/v1_sgtm_000086_base.log,1,0.001,3600.0,OPTIMAL,248.39,242.6,0.0987,200.0,1440,248.39
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000186,hist_banco_base/sgtm/part_085_of_100/logs/v1_sgtm_000186_base.log,1,0.001,3600.0,OPTIMAL,9.27,9.62,0.0981,9.27,1440,9.27
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000286,hist_banco_base/sgtm/part_085_of_100/logs/v1_sgtm_000286_base.log,1,0.001,3600.0,OPTIMAL,45.46,42.04,0.0996,39.0,1440,45.46
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000386,hist_banco_base/sgtm/part_085_of_100/logs/v1_sgtm_000386_base.log,1,0.001,3600.0,OPTIMAL,68.31,67.17,0.1,22.0,1440,68.31
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000486,hist_banco_base/sgtm/part_085_of_100/logs/v1_sgtm_000486_base.log,1,0.001,3600.0,OPTIMAL,8.52,9.04,0.0523,8.52,1440,8.52
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000087,hist_banco_base/sgtm/part_086_of_100/logs/v1_sgtm_000087_base.log,1,0.001,3600.0,OPTIMAL,70.05,71.63,0.0931,65.0,1440,70.05
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000187,hist_banco_base/sgtm/part_086_of_100/logs/v1_sgtm_000187_base.log,1,0.001,3600.0,OPTIMAL,1.23,1.13,0.0277,1.0,1440,1.23
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000287,hist_banco_base/sgtm/part_086_of_100/logs/v1_sgtm_000287_base.log,1,0.001,3600.0,OPTIMAL,28.81,31.38,0.0573,22.0,1440,28.81
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000387,hist_banco_base/sgtm/part_086_of_100/logs/v1_sgtm_000387_base.log,1,0.001,3600.0,OPTIMAL,451.51,519.86,0.1,19.0,1440,451.51
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000487,hist_banco_base/sgtm/part_086_of_100/logs/v1_sgtm_000487_base.log,1,0.001,3600.0,OPTIMAL,2.17,2.58,0.0904,1.0,1440,2.17
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000088,hist_banco_base/sgtm/part_087_of_100/logs/v1_sgtm_000088_base.log,1,0.001,3600.0,OPTIMAL,70.61,69.35,0.0549,70.0,1440,70.61
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000188,hist_banco_base/sgtm/part_087_of_100/logs/v1_sgtm_000188_base.log,1,0.001,3600.0,OPTIMAL,34.63,36.47,0.086,34.0,1440,34.63
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000288,hist_banco_base/sgtm/part_087_of_100/logs/v1_sgtm_000288_base.log,1,0.001,3600.0,OPTIMAL,3.18,3.19,0.0462,2.0,1440,3.18
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000388,hist_banco_base/sgtm/part_087_of_100/logs/v1_sgtm_000388_base.log,1,0.001,3600.0,OPTIMAL,0.28,0.29,0.0,0.0,1440,0.28
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000488,hist_banco_base/sgtm/part_087_of_100/logs/v1_sgtm_000488_base.log,1,0.001,3600.0,OPTIMAL,7.59,7.49,0.0,7.59,1440,7.59
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000089,hist_banco_base/sgtm/part_088_of_100/logs/v1_sgtm_000089_base.log,1,0.001,3600.0,OPTIMAL,0.25,0.24,0.0,0.0,1440,0.25
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000189,hist_banco_base/sgtm/part_088_of_100/logs/v1_sgtm_000189_base.log,1,0.001,3600.0,OPTIMAL,8.47,8.58,0.0855,8.47,1440,8.47
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000289,hist_banco_base/sgtm/part_088_of_100/logs/v1_sgtm_000289_base.log,1,0.001,3600.0,OPTIMAL,12.68,12.41,0.0467,12.68,1440,12.68
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000389,hist_banco_base/sgtm/part_088_of_100/logs/v1_sgtm_000389_base.log,1,0.001,3600.0,OPTIMAL,0.26,0.27,nan,0.0,1440,0.26
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000489,hist_banco_base/sgtm/part_088_of_100/logs/v1_sgtm_000489_base.log,1,0.001,3600.0,OPTIMAL,48.03,50.15,0.0893,45.0,1440,48.03
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000090,hist_banco_base/sgtm/part_089_of_100/logs/v1_sgtm_000090_base.log,1,0.001,3600.0,OPTIMAL,17.1,16.84,0.0979,17.1,1440,17.1
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000190,hist_banco_base/sgtm/part_089_of_100/logs/v1_sgtm_000190_base.log,1,0.001,3600.0,OPTIMAL,0.28,0.3,0.0,0.0,1440,0.28
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000290,hist_banco_base/sgtm/part_089_of_100/logs/v1_sgtm_000290_base.log,1,0.001,3600.0,OPTIMAL,16.53,15.85,0.0726,16.53,1440,16.53
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000390,hist_banco_base/sgtm/part_089_of_100/logs/v1_sgtm_000390_base.log,1,0.001,3600.0,OPTIMAL,14.49,13.89,0.0022,14.0,1440,14.49
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000490,hist_banco_base/sgtm/part_089_of_100/logs/v1_sgtm_000490_base.log,1,0.001,3600.0,OPTIMAL,1.29,1.06,0.0981,1.0,1440,1.29
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000091,hist_banco_base/sgtm/part_090_of_100/logs/v1_sgtm_000091_base.log,1,0.001,3600.0,OPTIMAL,1709.35,1619.66,0.1,240.0,1440,1709.35
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000191,hist_banco_base/sgtm/part_090_of_100/logs/v1_sgtm_000191_base.log,1,0.001,3600.0,OPTIMAL,0.22,0.22,0.0056,0.0,1440,0.22
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000291,hist_banco_base/sgtm/part_090_of_100/logs/v1_sgtm_000291_base.log,1,0.001,3600.0,OPTIMAL,79.25,89.09,0.0994,75.0,1440,79.25
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000391,hist_banco_base/sgtm/part_090_of_100/logs/v1_sgtm_000391_base.log,1,0.001,3600.0,OPTIMAL,16.15,17.34,0.092,16.15,1440,16.15
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000491,hist_banco_base/sgtm/part_090_of_100/logs/v1_sgtm_000491_base.log,1,0.001,3600.0,OPTIMAL,22.24,22.19,0.0,22.24,1440,22.24
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000092,hist_banco_base/sgtm/part_091_of_100/logs/v1_sgtm_000092_base.log,1,0.001,3600.0,OPTIMAL,4.37,4.63,0.0,4.37,1440,4.37
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000192,hist_banco_base/sgtm/part_091_of_100/logs/v1_sgtm_000192_base.log,1,0.001,3600.0,OPTIMAL,40.67,41.62,0.0992,35.0,1440,40.67
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000292,hist_banco_base/sgtm/part_091_of_100/logs/v1_sgtm_000292_base.log,1,0.001,3600.0,OPTIMAL,21.25,21.68,0.0829,19.0,1440,21.25
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000392,hist_banco_base/sgtm/part_091_of_100/logs/v1_sgtm_000392_base.log,1,0.001,3600.0,OPTIMAL,0.39,0.44,0.0,0.0,1440,0.39
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000492,hist_banco_base/sgtm/part_091_of_100/logs/v1_sgtm_000492_base.log,1,0.001,3600.0,OPTIMAL,9.65,8.84,0.0956,9.65,1440,9.65
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000093,hist_banco_base/sgtm/part_092_of_100/logs/v1_sgtm_000093_base.log,1,0.001,3600.0,OPTIMAL,18.27,18.37,0.0767,18.27,1440,18.27
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000193,hist_banco_base/sgtm/part_092_of_100/logs/v1_sgtm_000193_base.log,1,0.001,3600.0,OPTIMAL,543.16,542.73,0.1,200.0,1440,543.16
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000293,hist_banco_base/sgtm/part_092_of_100/logs/v1_sgtm_000293_base.log,1,0.001,3600.0,OPTIMAL,0.27,0.3,0.0349,0.0,1440,0.27
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000393,hist_banco_base/sgtm/part_092_of_100/logs/v1_sgtm_000393_base.log,1,0.001,3600.0,OPTIMAL,211.8,200.34,0.0685,210.0,1440,211.8
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000493,hist_banco_base/sgtm/part_092_of_100/logs/v1_sgtm_000493_base.log,1,0.001,3600.0,OPTIMAL,0.26,0.28,0.0001,0.0,1440,0.26
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000094,hist_banco_base/sgtm/part_093_of_100/logs/v1_sgtm_000094_base.log,1,0.001,3600.0,OPTIMAL,25.48,27.4,0.0536,25.0,1440,25.48
