M,seed,method,presolve,solver,status,rounded_optimal,rounded_optimal_within_eta,integer_error,objective_rounded,true_optimum,prep_seconds,solver_seconds,exported_rows,nnz,max_exported_violation,x,independent_rounded_feasible,independent_rounded_optimal,rounded_feasible,within_eta,equivalence_and_dp_seconds,nodes,max_abs_coefficient,total_seconds,abstain
1000000000,102,Pair-sum,False,gurobi,2,False,False,7.49999967348233e-08,832.0,695,0.0037491960001716,0.0052816420002272,37.0,288.0,1.164153218269348e-09,"[1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 0.0, -0.0, 1.0, -0.0, 0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, -0.0, 1.0, 1.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0499999947500001e-08, -0.0, 1.0, 1.0, -0.0, 1.0, 0.0, -0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, -0.0, 0.0, 0.0, -0.0, 6.974999706182328e-08, 1.0, 1.0, 7.49999967348233e-08, -0.0, -0.0]",False,False,,,,,,0.0090308380003988,False
1000000000,102,Pair-sum,True,highs,kOptimal,False,False,0.0,652.0,695,0.0037491960001716,0.0114101529998151,37.0,288.0,1.164153218269348e-09,"[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",False,False,,,,,,0.0151593489999867,False
1000000000,102,Pair-sum,True,gurobi,2,False,False,1.022777772509691e-08,832.0,695,0.0037491960001716,0.0045619090005857,37.0,288.0,1.6666666303037995e-09,"[1.0, -0.0, 1.0, -0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, -0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.0, 2.485555549879854e-09, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0000000062732635, 0.9999999989378338, -0.0, 8.979300220916963e-10, 0.0, 0.0, 0.0, -0.0, 1.0, 1.022777772509691e-08, -0.0, 1.0, 1.0, -0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 9.022222216576323e-10, 1.0, 1.0, 0.0, -0.0, 1.8475095761653418e-09, -0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",False,False,,,,,,0.0083111050007573,False
1000000000,102,All-elimination,False,highs,kOptimal,False,False,0.0,824.0,695,0.011446382000031,0.0167676390001361,97.0,576.0,1.164153218269348e-09,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",False,False,,,,,,0.0282140210001671,False
1000000000,102,All-elimination,False,gurobi,2,False,False,1.0499999947500001e-08,824.0,695,0.011446382000031,0.0054421599998022,97.0,576.0,6.349929283848403e-10,"[1.0, -0.0, -0.0, 5.4999999780000005e-09, 1.0, -0.0, 0.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 0.9999999988333333, -0.0, -0.0, -0.0, -0.0, -0.0, 5.499999989e-09, 1.0, 1.0, -0.0, 0.9999999945, 1.0, 0.0, -0.0, -0.0, 1.0, 1.0, 1.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0499999947500001e-08, -0.0, 1.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.00000000175, 0.0, 0.9999999974090913, 1.0, 3.499999997272726e-09, -0.0, 0.0, -0.0, -0.0, 1.0, 1.0, -0.0, 0.0, -0.0]",False,False,,,,,,0.0168885419998332,False
1000000000,102,All-elimination,True,highs,kOptimal,False,False,0.0,588.0,695,0.011446382000031,0.0110600609996254,97.0,576.0,4.374993700650976e-10,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",False,False,,,,,,0.0225064429996564,False
1000000000,102,All-elimination,True,gurobi,2,False,False,0.0,824.0,695,0.011446382000031,0.0061405189999277,97.0,576.0,1.164153218269348e-09,"[1.0, -0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 1.0, 1.0, 0.0, 1.0, 1.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 1.0, 0.0, -0.0, 1.0, 1.0, -0.0, 1.0, 0.0, 0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, -0.0, 1.0, 1.0, 0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, 0.0, 0.0]",False,False,,,,,,0.017586900999958698,False
1000000000,102,Selected-guards,False,highs,ABSTAIN,False,False,,,695,0.0209477689995765,0.0,,,,,False,False,,,,,,0.0209477689995765,True
1000000000,102,Selected-guards,False,gurobi,ABSTAIN,False,False,,,695,0.0209477689995765,0.0,,,,,False,False,,,,,,0.0209477689995765,True
1000000000,102,Selected-guards,True,highs,ABSTAIN,False,False,,,695,0.0209477689995765,0.0,,,,,False,False,,,,,,0.0209477689995765,True
1000000000,102,Selected-guards,True,gurobi,ABSTAIN,False,False,,,695,0.0209477689995765,0.0,,,,,False,False,,,,,,0.0209477689995765,True
1000000000,102,Unsafe-clauses,False,highs,kOptimal,True,True,0.0,695.0,695,0.3160177509998902,0.0107878460003121,37.0,235.0,0.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",True,True,,,,,,0.3268055970002023,False
1000000000,102,Unsafe-clauses,False,gurobi,2,True,True,0.0,695.0,695,0.3160177509998902,0.0026117569996131,37.0,235.0,0.0,"[1.0, 0.0, -0.0, 0.0, 1.0, -0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, -0.0, 1.0, 1.0, 1.0, -0.0, 0.0, -0.0, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",True,True,,,,,,0.3186295079995033,False
1000000000,102,Unsafe-clauses,True,highs,kOptimal,False,False,1.499999991e-09,645.0,695,0.3160177509998902,0.0050965149994226,37.0,235.0,1.9671947495985322e-17,"[1.0, -0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.0, 0.0, 1.000000000125, 1.000000000125, 0.0, 0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.166666665888889e-09, 1.0, 1.499999991e-09, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, 0.0, 0.0]",True,False,,,,,,0.3211142659993128,False
1000000000,102,Unsafe-clauses,True,gurobi,2,True,True,0.0,695.0,695,0.3160177509998902,0.002749999000116,37.0,235.0,0.0,"[1.0, -0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, -0.0, 0.0, -0.0, 1.0, 1.0, 0.0, 0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, 1.0, -0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -0.0, 0.0, 0.0]",True,True,,,,,,0.31876775000000623,False
1000000000,102,All-clauses,False,highs,kOptimal,True,True,0.0,695.0,695,0.0510930690006716,0.006619337000302,124.0,421.0,0.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",True,True,,,,,,0.0577124060009736,False
1000000000,102,All-clauses,False,gurobi,2,True,True,0.0,695.0,695,0.0510930690006716,0.0019162600001436,124.0,421.0,0.0,"[1.0, -0.0, -0.0, 0.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, 0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0]",True,True,,,,,,0.0530093290008152,False
1000000000,102,All-clauses,True,highs,kOptimal,False,False,2.24999999325e-09,678.0,695,0.0510930690006716,0.0059615970003505,124.0,421.0,2.24999999325e-09,"[1.0, 0.0, 0.0, -0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.0, 0.0, 1.000000000125, 1.000000000125, 0.0, 0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, 0.0, 0.0, 1.6666664278262778e-10, 1.0, 1.0, 0.9999999998333332, 0.0, 0.0, 1.0, -0.0, 1.0, 0.0, 0.0, 1.000000000375, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.24999999325e-09, 1.0, 1.0, -0.0, 0.0, 0.0]",True,False,,,,,,0.0570546660010221,False
1000000000,102,All-clauses,True,gurobi,2,True,True,0.0,695.0,695,0.0510930690006716,0.0031119659997784,124.0,421.0,0.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.0, 1.0, 1.0, -0.0, 0.0, 0.0]",True,True,,,,,,0.05420503500045,False
1000000000,103,Base,False,highs,kOptimal,False,False,6.133333507740701e-09,661.0,616,2.0900006347801536e-06,0.0892820059998484,25.0,216.0,0.0,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.999999992e-09, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.6666665023876142e-09, 1.0, 0.0, 0.9999999940000001, 1.0, 5.999999981999999e-09, 0.0, 0.0, 5.999999981999999e-09, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.9999999986666667, 0.0, 0.0, 0.0, 1.0, 1.0, 0.9999999938666665, 0.9999999958666659, -0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.999999999, 9.999999717180685e-10, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.3333333302222222e-09, 0.0, 1.0, 1.0, 0.0, 0.0, 1.999999998e-09, 0.0, 0.0, 1.0, 1.0, 0.0, -0.0]",False,False,,,,,,0.08928409600048318,False
1000000000,103,Base,False,gurobi,2,False,False,2.49999999e-09,661.0,616,2.0900006347801536e-06,0.0099299930006964,25.0,216.0,1.5716355143044738e-07,"[1.0, -0.0, 0.0, 1.0, 1.0, 2.4999999900000002e-09, 1.0, -0.0, 1.2499999072613562e-09, 0.9999999987500001, 1.2499997634564205e-09, -0.0, 1.0, 0.0, -0.0, 0.0, 1.0, -0.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, 0.0, 1.0, 1.0, 0.0, -0.0, -0.0, 1.0, 1.0, 0.9999999987499999, 1.0, 1.2500000462380875e-09, 0.0, 1.0, -0.0, 0.0, 1.0, 1.0, -0.0, 1.0, 0.9999999984999998, 1.0, 0.9999999984999998, -0.0, 1.5000003114940957e-09, 0.9999999977499999, 1.00000000225, -0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 8.333333330555556e-10, -0.0, -0.0, 0.0, 1.7361189106386656e-10, -1.5763881086757155e-09, 1.0, 1.0, -0.0, 1.7499999997395822e-09]",False,False,,,,,,0.00993208300133118,False
1000000000,103,Base,True,highs,kOptimal,False,False,2.416666866622563e-09,626.0,616,2.0900006347801536e-06,0.0223169669998242,25.0,216.0,3.5556304708755714e-16,"[1.0, 0.0, 0.0, 1.0000000000000002, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.9999999975833331, 0.0, 0.0, 2.4166668666225632e-09, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.9999999966666666e-09, 1.0, 1.0, -0.0, 0.0, 0.0, 1.0, 0.9999999986666667, 0.9999999983333333, 1.0, 1.6666667461395251e-09, 1.3333333730697606e-09, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 6.666666664444445e-10, 0.0, 0.0, -0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]",False,False,,,,,,0.02231905700045898,False
1000000000,103,Base,True,gurobi,2,True,True,0.0,616.0,616,2.0900006347801536e-06,0.0190859479998835,25.0,216.0,0.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]",True,True,,,,,,0.01908803800051828,False
1000000000,103,GCD-floor,False,highs,kOptimal,False,False,6.133333507740701e-09,661.0,616,0.000197814000785,0.0893177879997892,25.0,216.0,5.891420405967907e-07,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.999999992e-09, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.6666665023876142e-09, 1.0, 0.0, 0.9999999940000001, 1.0, 5.999999981999999e-09, 0.0, 0.0, 5.999999981999999e-09, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.9999999986666667, 0.0, 0.0, 0.0, 1.0, 1.0, 0.9999999938666665, 0.9999999958666659, -0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.999999999, 9.999999717180685e-10, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.3333333302222222e-09, 0.0, 1.0, 1.0, 0.0, 0.0, 1.999999998e-09, 0.0, 0.0, 1.0, 1.0, 0.0, -0.0]",False,False,,,,,,0.08951560200057421,False
1000000000,103,GCD-floor,False,gurobi,2,False,False,1.999999943436137e-09,643.0,616,0.000197814000785,0.0109083340003053,25.0,216.0,1.6614740872000766e-07,"[1.0, -0.0, 1.000000082740371e-09, 0.0, 1.0, 1.0, 1.0, 0.0, 9.99999860695766e-10, 0.999999999, 1.000000082740371e-09, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 1.0, 1.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, 1.999999943436137e-09, 1.0, 1.0, 0.0, -0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, 1.0, 1.0, -9.999999717180685e-10, 0.0, 1.0, 1.0, 0.0, -0.0, 0.0, 1.333333221609223e-09, 1.0, 1.0, 6.66666721826914e-10, -0.0, 0.0, 0.0, 1.4999999020659516e-09, 0.0, 1.0, 1.0, -0.0, 1.4999999020659516e-09]",False,False,,,,,,0.0111061480010903,False
1000000000,103,GCD-floor,True,highs,kOptimal,False,False,2.416666866622563e-09,626.0,616,0.000197814000785,0.0223553559999345,25.0,216.0,2.019294531096344e-07,"[1.0, 0.0, 0.0, 1.0000000000000002, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.9999999975833331, 0.0, 0.0, 2.4166668666225632e-09, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.9999999966666666e-09, 1.0, 1.0, -0.0, 0.0, 0.0, 1.0, 0.9999999986666667, 0.9999999983333333, 1.0, 1.6666667461395251e-09, 1.3333333730697606e-09, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 6.666666664444445e-10, 0.0, 0.0, -0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]",False,False,,,,,,0.0225531700007195,False
1000000000,103,GCD-floor,True,gurobi,2,True,True,0.0,616.0,616,0.000197814000785,0.0185895250006069,25.0,216.0,0.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]",True,True,,,,,,0.0187873390013919,False
1000000000,103,Dyadic-GM,False,highs,kOptimal,False,False,3.650007973325339e-09,764.0,616,0.002307589999873,0.0128136500006803,25.0,216.0,4.1909522164492175e-09,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0000000025000013, 1.0, 1.000000002100007, 0.0, 1.000000002100007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.9999999985, 0.0, 1.0, -0.0, -3.650007973325339e-09, -3.650007973325339e-09, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",False,False,,,,,,0.015121240000553302,False
1000000000,103,Dyadic-GM,False,gurobi,2,False,False,0.0,764.0,616,0.002307589999873,0.0039774710003257,25.0,216.0,3.026798367500305e-09,"[1.0, -0.0, -0.0, 1.0, 1.0, -0.0, 1.0, -0.0, 1.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0]",False,False,,,,,,0.0062850610001987,False
1000000000,103,Dyadic-GM,True,highs,kOptimal,False,False,5.083333531885614e-09,721.0,616,0.002307589999873,0.0051614220001283,25.0,216.0,4.190951740377493e-09,"[1.0, 0.0, 0.0, 1.0, 1.0, 2.4999999900000002e-09, 1.0, 0.0, 0.9999999988333333, 0.0, 0.9999999988333333, 0.9999999988333333, 0.9999999949166665, 0.0, 0.0, 0.0, 0.9999999949166665, 0.0, 1.0, 0.9999999967499995, 1.0, 0.0, 1.0000000032500003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0000000021666666, 1.0, 0.0, 0.0, 1.0, 1.0, 0.9999999985, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.4999999965e-09, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 1.0, 1.0, -0.0, 0.0]",False,False,,,,,,0.0074690120000013,False
1000000000,103,Dyadic-GM,True,gurobi,2,False,False,0.0,764.0,616,0.002307589999873,0.0034234149998155,25.0,216.0,3.026798367500305e-09,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",False,False,,,,,,0.0057310049996885,False
1000000000,103,Pair-sum,False,highs,kOptimal,False,False,1.2921300029944405e-08,676.0,616,0.0037664029996449,0.0230673249998289,37.0,288.0,1.629814547695726e-09,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, -0.0, 1.0000000129213, 1.0, -1.2921298632780694e-08, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0000000129212983, 0.0, 1.0, -1.2921298253587565e-08, 1.0000000129212983, 0.0]",False,False,,,,,,0.0268337279994738,False
