stage,family,solver,gap,seed,instance,policies,max_rel_objective_gap,worst_policy,above_target_gap
primary,Simple,gurobi,0.001,1,v1_simple_000365,4,0.0008734757931284496,Flat-GM,False
primary,Simple,gurobi,0.001,1,v1_simple_000366,4,0.00018294713848807827,Flat-L2,False
primary,Simple,gurobi,0.001,1,v1_simple_000372,4,9.710966187604591e-11,Flat-L2,False
primary,Simple,gurobi,0.001,1,v1_simple_000381,4,0.0005873025697546859,Flat-L2,False
primary,Simple,gurobi,0.001,1,v1_simple_000397,4,0.00012735816224742065,Flat-GM,False
primary,Simple,gurobi,0.001,1,v1_simple_000415,2,8.194232590470282e-05,Flat-GM,False
primary,Simple,gurobi,0.001,1,v1_simple_000422,4,0.0005529735153858071,Flat-GM,False
primary,Simple,gurobi,0.001,1,v1_simple_000436,4,3.2940531649709986e-06,Flat-GM,False
primary,Simple,gurobi,0.001,1,v1_simple_000439,4,0.0005992288641886477,Flat-L2,False
primary,Simple,gurobi,0.001,1,v1_simple_000450,4,7.478556752561974e-06,Flat-L2,False
primary,Simple,gurobi,0.001,1,v1_simple_000451,4,0.0009767783120039398,Flat-L2,False
primary,Simple,gurobi,0.001,1,v1_simple_000452,4,0.00012263302564794438,Flat-L2,False
primary,Simple,gurobi,0.001,1,v1_simple_000455,4,2.905021386598268e-05,Flat-L2,False
primary,Simple,gurobi,0.001,1,v1_simple_000470,4,4.674360050366149e-06,Flat-GM,False
primary,Simple,gurobi,0.001,1,v1_simple_000479,4,3.2038305841677992e-15,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000001,4,0.0035652399456016087,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000002,4,0.0014136226233487938,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000003,4,0.000841367005737806,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000004,4,0.007413679649221086,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000005,4,0.008351025716318641,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000006,4,0.0014231281003345617,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000007,4,4.087729586362122e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000008,4,0.0064410580845136916,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000009,4,2.739847508927503e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000010,4,0.0009751561906331986,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000011,4,0.006776631011873844,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000012,4,2.2094099116767853e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000013,4,8.502563047897718e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000014,4,1.2031492752036545e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000015,4,9.60884242479062e-13,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000016,4,0.009474557223191214,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000017,4,0.002707786227324601,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000018,4,8.613413510198914e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000019,4,4.448565152608956e-05,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000020,4,2.1436042103600607e-16,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000021,4,9.314967539262545e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000022,4,3.1335612103718735e-16,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000023,4,0.0005848574984386139,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000024,4,6.895570943747882e-14,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000025,4,6.563211030779864e-16,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000026,4,1.3427613894055305e-11,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000027,4,0.003181658076394688,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000028,4,3.0424927227402052e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000029,4,0.0029481648054474835,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000030,4,0.0004884289379957596,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000031,4,4.732562532073366e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000032,4,7.327861927571822e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000033,4,1.2643636907020883e-16,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000035,4,0.0078023015455277395,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000036,4,0.0015078256035867777,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000037,4,0.0004968961157532227,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000038,4,0.001377770108701491,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000039,4,6.126794355797373e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000040,4,0.00027439409181429143,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000041,4,7.86474518947349e-08,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000042,4,0.0006368225960167287,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000043,4,0.006387515126496731,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000044,4,0.0005344413963479189,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000045,4,1.5952638679269781e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000047,4,0.003373117427510377,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000048,4,0.004889332514617858,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000049,4,4.780599909682561e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000050,4,6.586492336546892e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000051,4,0.00010443504879471298,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000052,4,5.288607360805039e-05,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000053,4,0.005100655950459368,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000054,4,1.608681797952111e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000055,4,7.126839453870087e-09,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000056,4,5.60446418071353e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000057,4,0.0014126867391220676,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000058,4,0.00014593087729853455,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000059,4,2.226088057785323e-13,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000060,4,0.004394557019609302,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000061,4,0.0010700971054881721,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000062,4,3.929126751355744e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000063,4,0.0022891362490226734,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000064,4,4.429081043313898e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000065,4,0.0024140344041603,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000066,4,1.631715873341483e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000067,4,2.3019709785311288e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000068,4,0.008216631502392054,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000069,4,0.0016196652541671094,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000070,4,0.00031733692399728893,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000071,4,7.899481698598774e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000072,4,0.007775550806186783,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000073,4,0.0007096993726964048,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000074,4,0.0041767700041678785,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000075,4,1.0735433116920053e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000076,4,0.0011898070325262263,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000077,4,6.714494493334635e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000078,4,2.347724518710748e-16,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000079,4,0.0004020727771039095,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000080,4,3.828334811014839e-08,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000081,4,5.132099258452147e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000082,4,1.2014792618830146e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000083,4,2.842126229900738e-05,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000084,4,1.5717052684531413e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000085,4,0.0018170333566738456,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000086,4,0.0005614896321472871,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000087,4,2.3976601950827576e-16,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000088,4,0.00871456849961474,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000089,4,0.005388476840279237,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000090,4,0.0014902632425455372,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000091,4,3.87456086326193e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000092,4,0.0006120172514978149,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000093,4,0.002862122073057125,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000094,4,2.4691230541237205e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000096,4,0.0014705752704067918,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000097,4,0.007103782825774992,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000098,4,0.001306019670656144,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000099,4,1.2631993600694953e-15,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000100,4,2.8975058098963285e-12,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000101,4,1.7659507091922892e-16,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000102,4,0.00011871044911041121,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000103,4,1.0524963098489909e-08,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000104,4,0.0010083105607339284,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000105,4,8.401013152279953e-06,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000106,4,0.0044430935517658695,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000107,4,4.151963012693843e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000108,4,7.39515102236235e-08,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000109,4,6.14539565515575e-09,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000110,4,3.1051735647889276e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000111,4,3.6030235771548933e-10,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000112,4,1.2835539098198852e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000113,4,0.00940737086884696,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000114,4,0.0019361953199243025,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000115,4,4.054627372303977e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000116,4,9.45170297834325e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000117,4,0.0011801397180238322,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000118,4,5.70147136996508e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000119,4,0.0035521872416189853,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000120,4,0.00023750087724062533,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000121,4,0.001028812206761723,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000122,4,5.691960160821954e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000123,4,0.005759814131640326,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000124,4,0.0,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000125,4,5.278569498959038e-08,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000126,4,2.937334968198637e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000127,4,0.0006010639998843748,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000128,4,0.0019332637380709847,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000129,4,0.004393873200984165,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000130,4,0.00010435205477657221,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000131,4,0.0005398470596175968,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000132,4,0.008940269365757588,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000133,4,9.555767093084258e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000134,4,1.3542912334460215e-06,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000135,4,3.78453248527288e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000136,4,0.0015164746412623792,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000137,4,4.437995205420734e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000138,4,0.0001679280848265153,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000139,4,0.0008214477749448983,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000140,4,0.008027908765973313,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000141,4,7.611797409178666e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000142,4,0.000659720286668499,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000143,4,0.003937957985804174,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000144,4,0.0008116940474066123,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000145,4,1.7345700080794643e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000146,4,0.003742621267558659,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000148,4,4.476809723269245e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000149,4,5.984961219796054e-13,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000150,4,2.2374323778143134e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000151,4,0.004502234764657607,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000152,4,0.0010911137088527745,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000153,4,1.3276845119696811e-11,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000154,4,0.002021882562017283,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000155,4,2.5047474201546447e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000156,4,0.005013862947290316,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000157,4,5.442264617471861e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000158,4,0.005541177800975574,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000159,4,0.0007671270446918363,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000160,4,0.00015357113858518055,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000161,4,3.749460976218763e-05,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000162,4,4.8113393658149906e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000163,4,0.002520921969778139,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000164,4,1.0044654078140034e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000165,4,7.516054792967625e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000166,4,0.00124405318314615,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000167,4,2.138036569412499e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000168,4,0.001501937095025765,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000169,4,0.0014148339823433032,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000170,4,0.007598127872068432,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000171,4,0.003527102310442881,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000172,4,7.505816881796812e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000173,4,2.953390692674608e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000174,4,6.0806638531461565e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000175,4,0.0004403077013047366,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000176,4,7.209768666978662e-07,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000177,4,0.001693187595197889,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000178,4,0.0050181360231626206,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000179,4,0.0006123059801590271,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000180,4,0.00011948168329938614,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000181,4,0.00025139486526757753,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000182,4,2.5673564214856243e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000183,4,2.6047391928366317e-05,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000184,4,0.00011429895816929691,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000185,4,0.006327982880367994,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000186,4,0.0005491913222715217,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000187,4,4.864868756937342e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000188,4,0.0019728917308146766,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000189,4,0.0007171538593471825,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000190,4,0.0013753279163989612,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000191,4,0.0011926102633370303,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000192,4,3.9781877888186534e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000193,4,0.0014599641379487906,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000194,4,0.004839375025589452,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000195,4,0.00080367900348303,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000196,4,5.505036613103329e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000197,4,0.004338650691160571,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000198,4,0.0002704993547243444,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000199,4,2.0324188026963856e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000200,4,7.15739606556853e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000201,4,0.00022189590412471536,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000202,4,0.005737009819164572,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000203,4,0.004842910187738686,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000205,4,5.9533837360478707e-08,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000206,4,0.0003993387525372572,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000207,4,0.0005315369067079386,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000208,4,0.0031128570524996597,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000209,4,7.597791985767824e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000210,4,0.0005319290161425826,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000211,4,5.974262901584181e-09,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000212,4,0.00445872237515333,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000213,4,3.35312587556452e-16,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000214,4,9.687134986743475e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000215,4,1.2406311173311343e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000216,4,0.008157115831575424,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000217,4,0.005490877426453095,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000218,4,0.005437897060001683,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000219,4,0.0012283800667267806,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000220,4,0.00025572235052217726,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000221,4,0.0013194834145944438,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000222,4,0.0029705464005887403,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000223,4,3.128812363807801e-16,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000224,4,1.7109707087845027e-14,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000225,4,0.0011105542262970607,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000226,4,0.0014263707041972803,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000227,4,0.006926566043532522,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000228,4,6.205341091525492e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000229,4,1.6145302978745457e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000230,4,0.003254029118419862,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000231,4,0.003161148273574552,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000232,4,1.0980067198610323e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000233,4,6.479235307216382e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000234,4,2.1440746176057197e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000235,4,0.008464286776155065,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000236,4,0.00055568612456798,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000237,4,0.008649022688417479,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000238,4,7.926715863874658e-13,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000239,4,0.00011102572727916039,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000240,4,0.0015634399115933794,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000241,4,2.5621316506288444e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000242,4,5.298233080016328e-16,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000243,4,4.162631600901016e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000244,4,1.1497707154595146e-13,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000245,4,4.898801677963326e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000246,4,1.4321371960536072e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000247,4,0.0004913334846680053,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000248,4,4.576239893324994e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000249,4,1.2016737752045912e-14,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000250,4,0.0013353149313553702,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000251,4,0.006136708146169305,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000252,4,0.0024402629800059097,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000253,4,0.0001904385836866207,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000254,4,0.00602054241927963,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000255,4,0.0004968548659291301,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000256,4,0.00039044470237095517,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000257,4,0.00022078478361978383,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000258,4,0.004189293391545393,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000259,4,0.0009843423267363457,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000260,4,0.0070807668018608725,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000261,4,0.0029285116038136453,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000262,4,9.157604208751425e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000263,4,5.299591716764452e-05,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000264,4,0.0015103957773501626,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000266,4,2.809411501108728e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000267,4,0.00019673951747681436,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000268,4,3.191229958619408e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000269,4,0.0016550575443133378,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000270,4,0.0027927439672607297,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000271,4,0.008300280706105782,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000273,4,0.00016144489037320586,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000274,4,0.001760653286681664,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000275,4,0.00011167776521567522,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000276,4,0.0002688998720658278,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000277,4,8.779782706453394e-08,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000278,4,0.003972742285129332,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000279,4,5.452274715233891e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000280,4,0.0037433774173310716,Flat-L2,False
